m_B,deltaE,nFlux_pi0,nFlux_eta
2.1891,770,14,0
2.1891,780,12,10
2.1891,790,12,9
2.1891,800,11,7
2.1891,810,15,4
2.1891,820,8,5
2.1891,830,12,8
2.1891,840,6,8
2.1891,850,9,14
2.1891,860,2,6
2.1891,870,6,7
2.1891,880,5,5
2.1891,890,8,8
2.1891,900,6,3
2.1891,910,7,11
2.1891,920,7,4
2.1891,930,6,10
2.1891,940,5,12
2.1891,950,6,7
2.1891,960,6,16
2.1891,970,10,6
2.1891,980,6,3
2.1891,990,10,2
2.33256,0,0,0
2.33256,10,0,0
2.33256,20,0,0
2.33256,30,0,0
2.33256,40,0,0
2.33256,50,0,0
2.33256,60,0,0
2.33256,70,32,0
2.33256,80,44,0
2.33256,90,39,0
2.33256,100,35,0
2.33256,110,21,0
2.33256,120,43,0
2.33256,130,32,0
2.33256,140,23,0
2.33256,150,31,0
2.33256,160,29,0
2.33256,170,27,0
2.33256,180,39,0
2.33256,190,30,0
2.33256,200,38,0
2.33256,210,28,0
2.33256,220,36,0
2.33256,230,28,0
2.33256,240,43,0
2.33256,250,36,0
2.33256,260,41,0
2.33256,270,47,0
2.33256,280,30,3
2.33256,290,44,3
2.33256,300,18,1
2.33256,310,51,2
2.33256,320,39,1
2.33256,330,55,1
2.33256,340,30,3
2.33256,350,47,6
2.33256,360,42,4
2.33256,370,29,1
2.33256,380,22,1
2.33256,390,44,1
2.33256,400,29,5
2.33256,410,27,3
2.33256,420,29,2
2.33256,430,33,2
2.33256,440,29,0
2.33256,450,26,5
2.33256,460,27,2
2.33256,470,23,8
2.33256,480,34,0
2.33256,490,30,0
2.33256,500,34,2
2.33256,510,39,1
2.33256,520,36,6
2.33256,530,23,3
2.33256,540,29,1
2.33256,550,18,7
2.33256,560,39,8
2.33256,570,35,3
2.33256,580,39,4
2.33256,590,38,7
2.33256,600,36,4
2.33256,610,25,4
2.33256,620,25,6
2.33256,630,21,2
2.33256,640,33,3
2.33256,650,19,4
2.33256,660,26,2
2.33256,670,16,6
2.33256,680,28,8
2.33256,690,15,10
2.33256,700,18,5
2.33256,710,15,2
2.33256,720,18,3
2.33256,730,19,3
2.33256,740,16,3
2.33256,750,9,8
2.33256,760,6,6
2.33256,770,20,3
2.33256,780,16,10
2.33256,790,12,9
2.33256,800,14,6
2.33256,810,17,6
2.33256,820,13,6
2.33256,830,11,4
2.33256,840,9,10
2.33256,850,8,18
2.33256,860,7,7
2.33256,870,8,5
2.33256,880,4,6
2.33256,890,7,13
2.33256,900,9,7
2.33256,910,6,10
2.33256,920,7,13
2.33256,930,8,3
2.33256,940,2,3
2.33256,950,8,7
2.33256,960,4,10
2.33256,970,7,12
2.33256,980,6,3
2.33256,990,10,2
2.48543,0,0,0
2.48543,10,0,0
2.48543,20,0,0
2.48543,30,0,0
2.48543,40,0,0
2.48543,50,0,0
2.48543,60,0,0
2.48543,70,37,0
2.48543,80,38,0
2.48543,90,31,0
2.48543,100,24,0
2.48543,110,20,0
2.48543,120,37,0
2.48543,130,24,0
2.48543,140,23,0
2.48543,150,36,0
2.48543,160,31,0
2.48543,170,29,0
2.48543,180,46,0
2.48543,190,30,0
2.48543,200,28,0
2.48543,210,15,0
2.48543,220,40,0
2.48543,230,30,0
2.48543,240,38,0
2.48543,250,33,0
2.48543,260,37,0
2.48543,270,27,0
2.48543,280,26,5
2.48543,290,43,6
2.48543,300,19,3
2.48543,310,47,2
2.48543,320,28,0
2.48543,330,55,2
2.48543,340,25,2
2.48543,350,32,4
2.48543,360,53,6
2.48543,370,30,6
2.48543,380,35,3
2.48543,390,36,2
2.48543,400,42,3
2.48543,410,26,2
2.48543,420,29,2
2.48543,430,29,3
2.48543,440,24,2
2.48543,450,9,2
2.48543,460,20,6
2.48543,470,22,7
2.48543,480,35,2
2.48543,490,32,1
2.48543,500,34,3
2.48543,510,41,0
2.48543,520,30,6
2.48543,530,40,5
2.48543,540,26,7
2.48543,550,35,9
2.48543,560,35,5
2.48543,570,35,2
2.48543,580,33,3
2.48543,590,27,3
2.48543,600,28,6
2.48543,610,19,5
2.48543,620,22,4
2.48543,630,25,5
2.48543,640,16,8
2.48543,650,15,4
2.48543,660,31,3
2.48543,670,19,4
2.48543,680,23,5
2.48543,690,17,4
2.48543,700,15,7
2.48543,710,19,2
2.48543,720,20,4
2.48543,730,23,5
2.48543,740,16,6
2.48543,750,21,8
2.48543,760,9,6
2.48543,770,12,4
2.48543,780,7,11
2.48543,790,10,10
2.48543,800,7,1
2.48543,810,17,2
2.48543,820,9,8
2.48543,830,8,9
2.48543,840,7,9
2.48543,850,8,19
2.48543,860,1,2
2.48543,870,4,4
2.48543,880,3,5
2.48543,890,5,13
2.48543,900,8,3
2.48543,910,6,5
2.48543,920,5,13
2.48543,930,4,11
2.48543,940,5,12
2.48543,950,7,9
2.48543,960,6,14
2.48543,970,6,12
2.48543,980,4,7
2.48543,990,11,0
2.64831,0,0,0
2.64831,10,0,0
2.64831,20,0,0
2.64831,30,0,0
2.64831,40,0,0
2.64831,50,0,0
2.64831,60,0,0
2.64831,70,27,0
2.64831,80,51,0
2.64831,90,33,0
2.64831,100,30,0
2.64831,110,29,0
2.64831,120,35,0
2.64831,130,21,0
2.64831,140,21,0
2.64831,150,32,0
2.64831,160,22,0
2.64831,170,26,0
2.64831,180,47,0
2.64831,190,23,0
2.64831,200,40,0
2.64831,210,17,0
2.64831,220,40,0
2.64831,230,29,0
2.64831,240,45,0
2.64831,250,36,0
2.64831,260,34,0
2.64831,270,48,0
2.64831,280,29,3
2.64831,290,40,6
2.64831,300,21,0
2.64831,310,56,7
2.64831,320,37,0
2.64831,330,50,1
2.64831,340,27,4
2.64831,350,33,0
2.64831,360,50,3
2.64831,370,26,7
2.64831,380,29,1
2.64831,390,37,1
2.64831,400,34,3
2.64831,410,22,0
2.64831,420,22,5
2.64831,430,19,1
2.64831,440,34,3
2.64831,450,22,6
2.64831,460,31,6
2.64831,470,23,9
2.64831,480,35,2
2.64831,490,33,1
2.64831,500,41,4
2.64831,510,40,1
2.64831,520,44,8
2.64831,530,38,7
2.64831,540,19,4
2.64831,550,30,4
2.64831,560,35,3
2.64831,570,31,1
2.64831,580,29,5
2.64831,590,37,4
2.64831,600,40,6
2.64831,610,35,6
2.64831,620,29,2
2.64831,630,20,3
2.64831,640,18,3
2.64831,650,36,4
2.64831,660,27,1
2.64831,670,21,5
2.64831,680,26,2
2.64831,690,17,6
2.64831,700,15,11
2.64831,710,26,1
2.64831,720,17,0
2.64831,730,16,1
2.64831,740,14,6
2.64831,750,15,14
2.64831,760,9,8
2.64831,770,12,2
2.64831,780,14,11
2.64831,790,14,4
2.64831,800,14,6
2.64831,810,8,6
2.64831,820,11,12
2.64831,830,8,7
2.64831,840,9,8
2.64831,850,6,15
2.64831,860,5,1
2.64831,870,4,8
2.64831,880,1,9
2.64831,890,3,8
2.64831,900,11,2
2.64831,910,3,12
2.64831,920,3,7
2.64831,930,3,5
2.64831,940,7,11
2.64831,950,9,10
2.64831,960,7,25
2.64831,970,11,7
2.64831,980,10,2
2.64831,990,11,1
2.82187,0,0,0
2.82187,10,0,0
2.82187,20,0,0
2.82187,30,0,0
2.82187,40,0,0
2.82187,50,0,0
2.82187,60,0,0
2.82187,70,23,0
2.82187,80,33,0
2.82187,90,31,0
2.82187,100,31,0
2.82187,110,33,0
2.82187,120,47,0
2.82187,130,34,0
2.82187,140,26,0
2.82187,150,33,0
2.82187,160,31,1
2.82187,170,36,0
2.82187,180,34,0
2.82187,190,39,0
2.82187,200,36,0
2.82187,210,21,0
2.82187,220,40,0
2.82187,230,29,0
2.82187,240,29,0
2.82187,250,30,0
2.82187,260,29,0
2.82187,270,47,0
2.82187,280,33,1
2.82187,290,55,4
2.82187,300,13,3
2.82187,310,50,3
2.82187,320,40,2
2.82187,330,47,0
2.82187,340,33,4
2.82187,350,32,1
2.82187,360,59,1
2.82187,370,34,0
2.82187,380,30,2
2.82187,390,34,2
2.82187,400,41,3
2.82187,410,36,1
2.82187,420,33,9
2.82187,430,34,3
2.82187,440,17,1
2.82187,450,27,7
2.82187,460,31,2
2.82187,470,25,3
2.82187,480,39,4
2.82187,490,34,0
2.82187,500,29,3
2.82187,510,38,2
2.82187,520,33,13
2.82187,530,32,5
2.82187,540,31,4
2.82187,550,45,8
2.82187,560,38,1
2.82187,570,29,0
2.82187,580,33,1
2.82187,590,27,3
2.82187,600,28,5
2.82187,610,39,5
2.82187,620,31,4
2.82187,630,15,4
2.82187,640,17,2
2.82187,650,19,2
2.82187,660,23,2
2.82187,670,10,1
2.82187,680,24,4
2.82187,690,12,8
2.82187,700,15,7
2.82187,710,12,0
2.82187,720,18,2
2.82187,730,19,4
2.82187,740,17,8
2.82187,750,19,10
2.82187,760,11,2
2.82187,770,15,2
2.82187,780,17,9
2.82187,790,14,4
2.82187,800,14,5
2.82187,810,6,1
2.82187,820,10,5
2.82187,830,7,6
2.82187,840,7,5
2.82187,850,6,14
2.82187,860,7,7
2.82187,870,4,7
2.82187,880,5,7
2.82187,890,3,7
2.82187,900,7,3
2.82187,910,0,10
2.82187,920,4,9
2.82187,930,5,5
2.82187,940,4,8
2.82187,950,9,9
2.82187,960,7,17
2.82187,970,14,9
2.82187,980,8,3
2.82187,990,10,1
3.0068,0,0,0
3.0068,10,0,0
3.0068,20,0,0
3.0068,30,0,0
3.0068,40,0,0
3.0068,50,0,0
3.0068,60,0,0
3.0068,70,36,0
3.0068,80,53,0
3.0068,90,27,0
3.0068,100,34,0
3.0068,110,22,0
3.0068,120,35,0
3.0068,130,31,0
3.0068,140,35,0
3.0068,150,30,0
3.0068,160,26,0
3.0068,170,26,0
3.0068,180,38,0
3.0068,190,21,0
3.0068,200,30,0
3.0068,210,30,0
3.0068,220,45,0
3.0068,230,24,0
3.0068,240,47,0
3.0068,250,44,0
3.0068,260,31,0
3.0068,270,39,0
3.0068,280,40,0
3.0068,290,48,1
3.0068,300,20,3
3.0068,310,51,4
3.0068,320,38,1
3.0068,330,46,3
3.0068,340,37,1
3.0068,350,31,6
3.0068,360,32,3
3.0068,370,33,4
3.0068,380,39,5
3.0068,390,31,0
3.0068,400,19,1
3.0068,410,28,0
3.0068,420,28,7
3.0068,430,22,1
3.0068,440,32,1
3.0068,450,24,6
3.0068,460,28,3
3.0068,470,15,9
3.0068,480,23,3
3.0068,490,29,0
3.0068,500,39,5
3.0068,510,41,3
3.0068,520,37,8
3.0068,530,47,11
3.0068,540,22,3
3.0068,550,25,5
3.0068,560,27,1
3.0068,570,40,2
3.0068,580,29,2
3.0068,590,29,6
3.0068,600,29,5
3.0068,610,26,1
3.0068,620,28,2
3.0068,630,19,2
3.0068,640,27,3
3.0068,650,25,5
3.0068,660,24,1
3.0068,670,17,4
3.0068,680,33,6
3.0068,690,12,1
3.0068,700,17,4
3.0068,710,23,2
3.0068,720,21,4
3.0068,730,16,5
3.0068,740,17,4
3.0068,750,14,5
3.0068,760,16,2
3.0068,770,11,3
3.0068,780,11,10
3.0068,790,13,6
3.0068,800,16,5
3.0068,810,10,4
3.0068,820,7,10
3.0068,830,12,6
3.0068,840,10,11
3.0068,850,10,20
3.0068,860,5,3
3.0068,870,7,9
3.0068,880,5,6
3.0068,890,2,9
3.0068,900,4,7
3.0068,910,4,8
3.0068,920,7,5
3.0068,930,2,10
3.0068,940,4,8
3.0068,950,10,10
3.0068,960,7,15
3.0068,970,9,9
3.0068,980,8,5
3.0068,990,7,0
3.20385,0,0,0
3.20385,10,0,0
3.20385,20,0,0
3.20385,30,0,0
3.20385,40,0,0
3.20385,50,0,0
3.20385,60,0,0
3.20385,70,36,0
3.20385,80,34,0
3.20385,90,38,0
3.20385,100,35,0
3.20385,110,33,0
3.20385,120,39,0
3.20385,130,34,0
3.20385,140,24,0
3.20385,150,34,0
3.20385,160,25,0
3.20385,170,33,0
3.20385,180,32,0
3.20385,190,19,0
3.20385,200,48,0
3.20385,210,26,0
3.20385,220,43,0
3.20385,230,26,0
3.20385,240,40,0
3.20385,250,39,0
3.20385,260,34,0
3.20385,270,33,0
3.20385,280,29,4
3.20385,290,53,2
3.20385,300,26,2
3.20385,310,47,5
3.20385,320,46,3
3.20385,330,51,2
3.20385,340,28,4
3.20385,350,37,4
3.20385,360,43,1
3.20385,370,42,5
3.20385,380,22,4
3.20385,390,40,3
3.20385,400,31,1
3.20385,410,27,3
3.20385,420,23,10
3.20385,430,30,2
3.20385,440,33,5
3.20385,450,24,3
3.20385,460,27,4
3.20385,470,22,5
3.20385,480,28,2
3.20385,490,27,2
3.20385,500,40,6
3.20385,510,40,5
3.20385,520,28,7
3.20385,530,41,5
3.20385,540,31,2
3.20385,550,38,3
3.20385,560,26,9
3.20385,570,37,2
3.20385,580,27,1
3.20385,590,28,6
3.20385,600,35,5
3.20385,610,27,4
3.20385,620,27,2
3.20385,630,23,8
3.20385,640,19,3
3.20385,650,16,1
3.20385,660,30,4
3.20385,670,24,4
3.20385,680,24,4
3.20385,690,16,3
3.20385,700,22,5
3.20385,710,20,5
3.20385,720,20,2
3.20385,730,18,8
3.20385,740,18,7
3.20385,750,14,8
3.20385,760,10,2
3.20385,770,14,3
3.20385,780,11,9
3.20385,790,12,7
3.20385,800,15,2
3.20385,810,16,7
3.20385,820,12,7
3.20385,830,10,7
3.20385,840,13,3
3.20385,850,6,20
3.20385,860,4,9
3.20385,870,7,2
3.20385,880,6,7
3.20385,890,2,6
3.20385,900,8,2
3.20385,910,9,10
3.20385,920,6,11
3.20385,930,6,7
3.20385,940,5,6
3.20385,950,3,10
3.20385,960,1,14
3.20385,970,11,6
3.20385,980,5,4
3.20385,990,4,2
3.41382,0,0,0
3.41382,10,0,0
3.41382,20,0,0
3.41382,30,0,0
3.41382,40,0,0
3.41382,50,0,0
3.41382,60,0,0
3.41382,70,31,0
3.41382,80,40,0
3.41382,90,30,0
3.41382,100,24,0
3.41382,110,33,0
3.41382,120,43,0
3.41382,130,32,0
3.41382,140,25,0
3.41382,150,32,0
3.41382,160,19,0
3.41382,170,24,0
3.41382,180,33,0
3.41382,190,30,0
3.41382,200,24,0
3.41382,210,32,0
3.41382,220,31,0
3.41382,230,42,0
3.41382,240,42,0
3.41382,250,30,0
3.41382,260,30,0
3.41382,270,33,0
3.41382,280,28,1
3.41382,290,39,2
3.41382,300,18,2
3.41382,310,51,6
3.41382,320,42,1
3.41382,330,52,0
3.41382,340,38,6
3.41382,350,34,1
3.41382,360,39,2
3.41382,370,46,2
3.41382,380,31,3
3.41382,390,50,0
3.41382,400,37,6
3.41382,410,32,1
3.41382,420,34,5
3.41382,430,27,2
3.41382,440,22,1
3.41382,450,30,2
3.41382,460,26,5
3.41382,470,19,5
3.41382,480,28,1
3.41382,490,32,0
3.41382,500,36,2
3.41382,510,44,3
3.41382,520,35,8
3.41382,530,33,4
3.41382,540,22,3
3.41382,550,30,7
3.41382,560,32,3
3.41382,570,31,3
3.41382,580,28,5
3.41382,590,25,2
3.41382,600,37,3
3.41382,610,32,3
3.41382,620,26,4
3.41382,630,19,3
3.41382,640,12,5
3.41382,650,25,1
3.41382,660,25,2
3.41382,670,15,2
3.41382,680,35,6
3.41382,690,11,11
3.41382,700,14,5
3.41382,710,15,5
3.41382,720,25,3
3.41382,730,12,9
3.41382,740,19,6
3.41382,750,16,7
3.41382,760,15,2
3.41382,770,7,2
3.41382,780,13,9
3.41382,790,9,6
3.41382,800,18,5
3.41382,810,17,4
3.41382,820,9,6
3.41382,830,13,3
3.41382,840,8,11
3.41382,850,5,14
3.41382,860,7,7
3.41382,870,7,5
3.41382,880,5,7
3.41382,890,4,11
3.41382,900,8,3
3.41382,910,9,10
3.41382,920,8,10
3.41382,930,2,4
3.41382,940,5,9
3.41382,950,6,7
3.41382,960,10,10
3.41382,970,10,5
3.41382,980,7,2
3.41382,990,12,2
3.63755,0,0,0
3.63755,10,0,0
3.63755,20,0,0
3.63755,30,0,0
3.63755,40,0,0
3.63755,50,0,0
3.63755,60,1,0
3.63755,70,35,0
3.63755,80,44,0
3.63755,90,29,0
3.63755,100,37,0
3.63755,110,24,0
3.63755,120,36,0
3.63755,130,34,0
3.63755,140,18,0
3.63755,150,32,0
3.63755,160,34,0
3.63755,170,24,0
3.63755,180,31,0
3.63755,190,23,0
3.63755,200,23,0
3.63755,210,27,0
3.63755,220,42,0
3.63755,230,36,0
3.63755,240,44,0
3.63755,250,31,0
3.63755,260,29,0
3.63755,270,42,0
3.63755,280,27,2
3.63755,290,40,3
3.63755,300,22,0
3.63755,310,56,2
3.63755,320,37,3
3.63755,330,39,3
3.63755,340,26,3
3.63755,350,37,0
3.63755,360,33,1
3.63755,370,31,2
3.63755,380,22,3
3.63755,390,30,1
3.63755,400,41,3
3.63755,410,38,5
3.63755,420,25,6
3.63755,430,22,4
3.63755,440,23,1
3.63755,450,19,4
3.63755,460,32,3
3.63755,470,24,6
3.63755,480,36,2
3.63755,490,32,1
3.63755,500,29,2
3.63755,510,26,1
3.63755,520,40,9
3.63755,530,44,5
3.63755,540,22,2
3.63755,550,33,2
3.63755,560,38,6
3.63755,570,25,4
3.63755,580,36,2
3.63755,590,28,6
3.63755,600,31,7
3.63755,610,26,8
3.63755,620,25,3
3.63755,630,18,2
3.63755,640,27,4
3.63755,650,21,3
3.63755,660,24,0
3.63755,670,23,5
3.63755,680,22,5
3.63755,690,11,5
3.63755,700,22,2
3.63755,710,24,2
3.63755,720,25,3
3.63755,730,10,6
3.63755,740,10,8
3.63755,750,16,9
3.63755,760,15,6
3.63755,770,18,2
3.63755,780,9,12
3.63755,790,15,6
3.63755,800,12,4
3.63755,810,11,6
3.63755,820,8,12
3.63755,830,8,7
3.63755,840,10,8
3.63755,850,11,15
3.63755,860,5,6
3.63755,870,3,8
3.63755,880,1,9
3.63755,890,5,7
3.63755,900,5,9
3.63755,910,9,11
3.63755,920,5,5
3.63755,930,6,9
3.63755,940,3,6
3.63755,950,5,6
3.63755,960,9,14
3.63755,970,7,11
3.63755,980,11,9
3.63755,990,13,2
3.87593,0,0,0
3.87593,10,0,0
3.87593,20,0,0
3.87593,30,0,0
3.87593,40,0,0
3.87593,50,0,0
3.87593,60,0,0
3.87593,70,34,0
3.87593,80,49,0
3.87593,90,32,0
3.87593,100,19,0
3.87593,110,28,0
3.87593,120,42,0
3.87593,130,28,0
3.87593,140,24,0
3.87593,150,35,0
3.87593,160,30,0
3.87593,170,30,0
3.87593,180,27,0
3.87593,190,21,0
3.87593,200,25,0
3.87593,210,29,0
3.87593,220,31,0
3.87593,230,29,0
3.87593,240,35,0
3.87593,250,35,0
3.87593,260,39,0
3.87593,270,34,0
3.87593,280,29,2
3.87593,290,55,2
3.87593,300,23,2
3.87593,310,44,3
3.87593,320,39,2
3.87593,330,49,1
3.87593,340,28,5
3.87593,350,26,4
3.87593,360,34,2
3.87593,370,27,2
3.87593,380,39,2
3.87593,390,43,1
3.87593,400,33,4
3.87593,410,28,3
3.87593,420,28,3
3.87593,430,31,1
3.87593,440,27,3
3.87593,450,25,2
3.87593,460,33,1
3.87593,470,25,15
3.87593,480,31,0
3.87593,490,27,1
3.87593,500,37,7
3.87593,510,30,5
3.87593,520,38,6
3.87593,530,26,7
3.87593,540,24,3
3.87593,550,33,7
3.87593,560,31,1
3.87593,570,40,2
3.87593,580,33,6
3.87593,590,23,5
3.87593,600,36,4
3.87593,610,27,7
3.87593,620,28,6
3.87593,630,20,2
3.87593,640,24,1
3.87593,650,24,0
3.87593,660,18,2
3.87593,670,24,1
3.87593,680,24,4
3.87593,690,15,4
3.87593,700,12,3
3.87593,710,23,4
3.87593,720,18,1
3.87593,730,19,2
3.87593,740,14,6
3.87593,750,12,8
3.87593,760,19,7
3.87593,770,16,0
3.87593,780,11,9
3.87593,790,13,7
3.87593,800,13,5
3.87593,810,15,6
3.87593,820,10,10
3.87593,830,11,6
3.87593,840,10,8
3.87593,850,9,10
3.87593,860,7,8
3.87593,870,3,7
3.87593,880,5,11
3.87593,890,7,9
3.87593,900,6,3
3.87593,910,9,10
3.87593,920,7,10
3.87593,930,9,19
3.87593,940,4,8
3.87593,950,7,11
3.87593,960,5,13
3.87593,970,15,4
3.87593,980,10,8
3.87593,990,5,5
4.12995,0,0,0
4.12995,10,0,0
4.12995,20,0,0
4.12995,30,0,0
4.12995,40,0,0
4.12995,50,0,0
4.12995,60,0,0
4.12995,70,32,0
4.12995,80,28,0
4.12995,90,23,0
4.12995,100,26,0
4.12995,110,34,0
4.12995,120,42,0
4.12995,130,27,0
4.12995,140,30,0
4.12995,150,28,0
4.12995,160,22,1
4.12995,170,36,0
4.12995,180,36,0
4.12995,190,27,0
4.12995,200,28,0
4.12995,210,30,0
4.12995,220,38,0
4.12995,230,42,0
4.12995,240,32,0
4.12995,250,38,0
4.12995,260,35,0
4.12995,270,43,0
4.12995,280,35,3
4.12995,290,47,4
4.12995,300,38,5
4.12995,310,42,2
4.12995,320,29,2
4.12995,330,48,1
4.12995,340,28,5
4.12995,350,32,6
4.12995,360,36,2
4.12995,370,28,3
4.12995,380,35,3
4.12995,390,31,0
4.12995,400,30,3
4.12995,410,21,7
4.12995,420,27,7
4.12995,430,35,3
4.12995,440,28,1
4.12995,450,24,3
4.12995,460,35,1
4.12995,470,21,11
4.12995,480,30,0
4.12995,490,30,1
4.12995,500,39,1
4.12995,510,26,5
4.12995,520,28,3
4.12995,530,34,6
4.12995,540,21,1
4.12995,550,34,7
4.12995,560,41,1
4.12995,570,28,0
4.12995,580,34,9
4.12995,590,39,1
4.12995,600,30,9
4.12995,610,14,7
4.12995,620,23,4
4.12995,630,26,3
4.12995,640,25,4
4.12995,650,19,7
4.12995,660,25,0
4.12995,670,19,3
4.12995,680,30,4
4.12995,690,13,6
4.12995,700,20,4
4.12995,710,25,3
4.12995,720,18,3
4.12995,730,20,2
4.12995,740,11,5
4.12995,750,12,4
4.12995,760,10,9
4.12995,770,14,2
4.12995,780,8,11
4.12995,790,17,8
4.12995,800,15,4
4.12995,810,8,5
4.12995,820,7,4
4.12995,830,9,6
4.12995,840,6,13
4.12995,850,5,12
4.12995,860,11,2
4.12995,870,7,8
4.12995,880,7,5
4.12995,890,6,6
4.12995,900,3,8
4.12995,910,13,12
4.12995,920,8,8
4.12995,930,6,7
4.12995,940,7,4
4.12995,950,8,5
4.12995,960,7,15
4.12995,970,8,8
4.12995,980,17,4
4.12995,990,13,2
4.4006,0,0,0
4.4006,10,0,0
4.4006,20,0,0
4.4006,30,0,0
4.4006,40,0,0
4.4006,50,0,0
4.4006,60,1,0
4.4006,70,50,0
4.4006,80,41,0
4.4006,90,33,0
4.4006,100,21,0
4.4006,110,25,0
4.4006,120,44,0
4.4006,130,27,0
4.4006,140,31,0
4.4006,150,31,0
4.4006,160,35,0
4.4006,170,36,0
4.4006,180,27,0
4.4006,190,28,0
4.4006,200,30,0
4.4006,210,26,0
4.4006,220,37,0
4.4006,230,27,0
4.4006,240,51,0
4.4006,250,36,0
4.4006,260,34,0
4.4006,270,39,0
4.4006,280,27,1
4.4006,290,42,3
4.4006,300,25,1
4.4006,310,48,4
4.4006,320,34,2
4.4006,330,52,2
4.4006,340,29,7
4.4006,350,33,1
4.4006,360,50,1
4.4006,370,35,4
4.4006,380,31,4
4.4006,390,30,2
4.4006,400,29,6
4.4006,410,40,1
4.4006,420,31,3
4.4006,430,22,3
4.4006,440,26,2
4.4006,450,24,7
4.4006,460,33,4
4.4006,470,23,9
4.4006,480,39,2
4.4006,490,33,1
4.4006,500,38,4
4.4006,510,37,4
4.4006,520,36,7
4.4006,530,27,5
4.4006,540,21,2
4.4006,550,35,4
4.4006,560,28,4
4.4006,570,27,2
4.4006,580,21,4
4.4006,590,22,3
4.4006,600,39,6
4.4006,610,38,3
4.4006,620,19,8
4.4006,630,26,1
4.4006,640,15,4
4.4006,650,28,7
4.4006,660,23,5
4.4006,670,31,2
4.4006,680,21,9
4.4006,690,14,6
4.4006,700,21,5
4.4006,710,18,3
4.4006,720,25,2
4.4006,730,21,4
4.4006,740,17,9
4.4006,750,9,7
4.4006,760,13,9
4.4006,770,13,1
4.4006,780,13,9
4.4006,790,11,6
4.4006,800,15,2
4.4006,810,12,9
4.4006,820,14,10
4.4006,830,11,6
4.4006,840,8,7
4.4006,850,6,19
4.4006,860,6,10
4.4006,870,4,6
4.4006,880,3,6
4.4006,890,3,6
4.4006,900,7,5
4.4006,910,5,12
4.4006,920,11,5
4.4006,930,4,9
4.4006,940,7,8
4.4006,950,4,7
4.4006,960,12,23
4.4006,970,7,9
4.4006,980,8,6
4.4006,990,10,1
4.689,0,0,0
4.689,10,0,0
4.689,20,0,0
4.689,30,0,0
4.689,40,0,0
4.689,50,0,0
4.689,60,0,0
4.689,70,40,0
4.689,80,48,0
4.689,90,33,0
4.689,100,24,0
4.689,110,27,0
4.689,120,43,0
4.689,130,24,0
4.689,140,38,0
4.689,150,35,0
4.689,160,25,0
4.689,170,29,0
4.689,180,34,0
4.689,190,31,0
4.689,200,29,0
4.689,210,29,0
4.689,220,39,0
4.689,230,30,0
4.689,240,36,0
4.689,250,43,0
4.689,260,23,0
4.689,270,49,0
4.689,280,31,3
4.689,290,41,8
4.689,300,28,3
4.689,310,50,0
4.689,320,37,2
4.689,330,42,2
4.689,340,29,4
4.689,350,48,2
4.689,360,38,1
4.689,370,31,4
4.689,380,38,2
4.689,390,50,1
4.689,400,32,4
4.689,410,36,4
4.689,420,29,8
4.689,430,19,4
4.689,440,36,4
4.689,450,25,4
4.689,460,30,1
4.689,470,17,9
4.689,480,36,1
4.689,490,31,2
4.689,500,26,3
4.689,510,35,5
4.689,520,28,8
4.689,530,36,3
4.689,540,14,3
4.689,550,39,6
4.689,560,43,1
4.689,570,34,5
4.689,580,22,5
4.689,590,36,6
4.689,600,31,1
4.689,610,23,6
4.689,620,25,5
4.689,630,21,7
4.689,640,12,2
4.689,650,24,3
4.689,660,23,2
4.689,670,26,6
4.689,680,25,7
4.689,690,13,6
4.689,700,11,6
4.689,710,34,7
4.689,720,20,2
4.689,730,17,5
4.689,740,11,7
4.689,750,13,4
4.689,760,15,4
4.689,770,17,3
4.689,780,12,14
4.689,790,16,8
4.689,800,15,2
4.689,810,10,7
4.689,820,7,8
4.689,830,12,5
4.689,840,2,9
4.689,850,5,11
4.689,860,6,7
4.689,870,8,6
4.689,880,7,5
4.689,890,6,10
4.689,900,7,5
4.689,910,8,9
4.689,920,8,6
4.689,930,10,10
4.689,940,3,7
4.689,950,8,10
4.689,960,9,20
4.689,970,9,4
4.689,980,2,9
4.689,990,9,3
4.99629,0,0,0
4.99629,10,0,0
4.99629,20,0,0
4.99629,30,0,0
4.99629,40,0,0
4.99629,50,0,0
4.99629,60,0,0
4.99629,70,43,0
4.99629,80,38,0
4.99629,90,35,0
4.99629,100,25,0
4.99629,110,22,0
4.99629,120,27,0
4.99629,130,42,0
4.99629,140,26,0
4.99629,150,30,0
4.99629,160,33,0
4.99629,170,31,0
4.99629,180,35,0
4.99629,190,38,0
4.99629,200,27,0
4.99629,210,20,0
4.99629,220,43,0
4.99629,230,33,0
4.99629,240,45,0
4.99629,250,51,0
4.99629,260,36,0
4.99629,270,44,0
4.99629,280,32,3
4.99629,290,40,2
4.99629,300,30,6
4.99629,310,56,1
4.99629,320,28,2
4.99629,330,46,1
4.99629,340,35,2
4.99629,350,31,7
4.99629,360,38,0
4.99629,370,43,1
4.99629,380,27,0
4.99629,390,41,0
4.99629,400,24,5
4.99629,410,31,3
4.99629,420,29,4
4.99629,430,32,1
4.99629,440,19,2
4.99629,450,23,5
4.99629,460,27,6
4.99629,470,22,7
4.99629,480,45,1
4.99629,490,38,1
4.99629,500,31,2
4.99629,510,28,7
4.99629,520,45,10
4.99629,530,35,8
4.99629,540,26,6
4.99629,550,48,3
