m_B,deltaE,nFlux_pi0,nFlux_eta
2.1891,770,19,12
2.1891,780,31,1
2.1891,790,17,6
2.1891,800,7,1
2.1891,810,14,4
2.1891,820,12,5
2.1891,830,19,4
2.1891,840,17,4
2.1891,850,19,3
2.1891,860,14,6
2.1891,870,9,5
2.1891,880,13,9
2.1891,890,11,9
2.1891,900,11,4
2.1891,910,7,3
2.1891,920,9,8
2.1891,930,10,7
2.1891,940,9,11
2.1891,950,7,11
2.1891,960,6,5
2.1891,970,6,6
2.1891,980,6,27
2.1891,990,10,15
2.33256,0,0,0
2.33256,10,0,0
2.33256,20,0,0
2.33256,30,0,0
2.33256,40,0,0
2.33256,50,0,0
2.33256,60,0,0
2.33256,70,25,0
2.33256,80,49,0
2.33256,90,29,0
2.33256,100,31,0
2.33256,110,24,0
2.33256,120,47,0
2.33256,130,23,0
2.33256,140,29,0
2.33256,150,26,0
2.33256,160,38,0
2.33256,170,52,0
2.33256,180,35,0
2.33256,190,22,0
2.33256,200,31,0
2.33256,210,39,0
2.33256,220,29,0
2.33256,230,31,0
2.33256,240,33,0
2.33256,250,31,0
2.33256,260,32,0
2.33256,270,41,0
2.33256,280,41,3
2.33256,290,32,5
2.33256,300,40,2
2.33256,310,40,0
2.33256,320,42,2
2.33256,330,34,3
2.33256,340,45,2
2.33256,350,27,2
2.33256,360,24,4
2.33256,370,49,4
2.33256,380,43,1
2.33256,390,35,3
2.33256,400,30,4
2.33256,410,28,4
2.33256,420,20,10
2.33256,430,29,7
2.33256,440,15,2
2.33256,450,29,5
2.33256,460,30,2
2.33256,470,21,8
2.33256,480,34,2
2.33256,490,46,4
2.33256,500,37,2
2.33256,510,36,4
2.33256,520,25,8
2.33256,530,25,5
2.33256,540,14,4
2.33256,550,22,4
2.33256,560,16,4
2.33256,570,28,5
2.33256,580,27,3
2.33256,590,25,7
2.33256,600,22,4
2.33256,610,37,5
2.33256,620,16,8
2.33256,630,16,4
2.33256,640,5,1
2.33256,650,16,9
2.33256,660,25,3
2.33256,670,21,2
2.33256,680,17,1
2.33256,690,18,9
2.33256,700,13,3
2.33256,710,13,5
2.33256,720,8,1
2.33256,730,12,3
2.33256,740,13,3
2.33256,750,14,6
2.33256,760,8,7
2.33256,770,22,5
2.33256,780,16,3
2.33256,790,21,4
2.33256,800,8,1
2.33256,810,10,8
2.33256,820,18,7
2.33256,830,8,1
2.33256,840,17,2
2.33256,850,15,5
2.33256,860,13,10
2.33256,870,14,11
2.33256,880,20,2
2.33256,890,12,8
2.33256,900,7,6
2.33256,910,6,6
2.33256,920,14,14
2.33256,930,11,9
2.33256,940,5,9
2.33256,950,12,10
2.33256,960,6,8
2.33256,970,8,10
2.33256,980,9,15
2.33256,990,13,10
2.48543,0,0,0
2.48543,10,0,0
2.48543,20,0,0
2.48543,30,0,0
2.48543,40,0,0
2.48543,50,0,0
2.48543,60,0,0
2.48543,70,24,0
2.48543,80,45,0
2.48543,90,38,0
2.48543,100,31,0
2.48543,110,26,0
2.48543,120,31,0
2.48543,130,13,0
2.48543,140,24,0
2.48543,150,32,0
2.48543,160,57,0
2.48543,170,41,0
2.48543,180,25,0
2.48543,190,32,0
2.48543,200,27,0
2.48543,210,31,0
2.48543,220,41,0
2.48543,230,32,0
2.48543,240,38,0
2.48543,250,41,0
2.48543,260,28,0
2.48543,270,57,0
2.48543,280,44,1
2.48543,290,25,9
2.48543,300,39,1
2.48543,310,39,0
2.48543,320,26,0
2.48543,330,32,4
2.48543,340,37,2
2.48543,350,32,4
2.48543,360,34,1
2.48543,370,34,7
2.48543,380,27,0
2.48543,390,37,2
2.48543,400,29,0
2.48543,410,26,5
2.48543,420,22,1
2.48543,430,33,4
2.48543,440,18,4
2.48543,450,35,7
2.48543,460,22,1
2.48543,470,14,5
2.48543,480,24,3
2.48543,490,47,6
2.48543,500,43,0
2.48543,510,27,5
2.48543,520,21,5
2.48543,530,18,4
2.48543,540,19,6
2.48543,550,13,2
2.48543,560,16,3
2.48543,570,18,2
2.48543,580,32,3
2.48543,590,17,7
2.48543,600,23,5
2.48543,610,30,10
2.48543,620,21,8
2.48543,630,10,3
2.48543,640,10,7
2.48543,650,14,8
2.48543,660,15,5
2.48543,670,15,7
2.48543,680,15,0
2.48543,690,25,10
2.48543,700,18,6
2.48543,710,13,7
2.48543,720,7,4
2.48543,730,3,5
2.48543,740,9,2
2.48543,750,9,4
2.48543,760,15,10
2.48543,770,11,10
2.48543,780,17,3
2.48543,790,16,9
2.48543,800,20,2
2.48543,810,9,4
2.48543,820,9,5
2.48543,830,9,6
2.48543,840,15,8
2.48543,850,8,4
2.48543,860,16,5
2.48543,870,14,10
2.48543,880,10,4
2.48543,890,13,6
2.48543,900,20,6
2.48543,910,9,3
2.48543,920,12,6
2.48543,930,11,2
2.48543,940,7,6
2.48543,950,8,8
2.48543,960,5,11
2.48543,970,3,7
2.48543,980,5,14
2.48543,990,9,9
2.64831,0,0,0
2.64831,10,0,0
2.64831,20,0,0
2.64831,30,0,0
2.64831,40,0,0
2.64831,50,0,0
2.64831,60,0,0
2.64831,70,26,0
2.64831,80,35,0
2.64831,90,30,0
2.64831,100,35,0
2.64831,110,29,0
2.64831,120,40,0
2.64831,130,19,0
2.64831,140,43,0
2.64831,150,37,0
2.64831,160,36,0
2.64831,170,48,0
2.64831,180,32,0
2.64831,190,38,0
2.64831,200,41,0
2.64831,210,33,0
2.64831,220,34,0
2.64831,230,38,0
2.64831,240,40,0
2.64831,250,33,0
2.64831,260,27,0
2.64831,270,46,0
2.64831,280,38,0
2.64831,290,34,5
2.64831,300,37,1
2.64831,310,32,2
2.64831,320,31,1
2.64831,330,45,4
2.64831,340,37,2
2.64831,350,22,3
2.64831,360,27,11
2.64831,370,34,6
2.64831,380,25,4
2.64831,390,47,2
2.64831,400,30,7
2.64831,410,15,6
2.64831,420,14,6
2.64831,430,24,6
2.64831,440,27,2
2.64831,450,33,6
2.64831,460,27,3
2.64831,470,22,10
2.64831,480,31,1
2.64831,490,29,0
2.64831,500,45,3
2.64831,510,39,5
2.64831,520,16,6
2.64831,530,22,2
2.64831,540,10,8
2.64831,550,11,2
2.64831,560,15,5
2.64831,570,33,3
2.64831,580,33,4
2.64831,590,19,5
2.64831,600,17,4
2.64831,610,17,6
2.64831,620,26,8
2.64831,630,12,5
2.64831,640,21,2
2.64831,650,22,6
2.64831,660,15,8
2.64831,670,23,5
2.64831,680,17,2
2.64831,690,23,6
2.64831,700,17,7
2.64831,710,16,7
2.64831,720,11,5
2.64831,730,10,3
2.64831,740,8,4
2.64831,750,21,5
2.64831,760,13,13
2.64831,770,17,16
2.64831,780,18,4
2.64831,790,22,4
2.64831,800,10,1
2.64831,810,8,7
2.64831,820,11,1
2.64831,830,15,4
2.64831,840,15,4
2.64831,850,11,1
2.64831,860,17,11
2.64831,870,12,4
2.64831,880,5,6
2.64831,890,10,6
2.64831,900,17,7
2.64831,910,12,5
2.64831,920,12,6
2.64831,930,13,5
2.64831,940,12,2
2.64831,950,5,7
2.64831,960,2,13
2.64831,970,12,12
2.64831,980,4,16
2.64831,990,10,14
2.82187,0,0,0
2.82187,10,0,0
2.82187,20,0,0
2.82187,30,0,0
2.82187,40,0,0
2.82187,50,0,0
2.82187,60,0,0
2.82187,70,24,0
2.82187,80,47,0
2.82187,90,33,0
2.82187,100,28,0
2.82187,110,20,0
2.82187,120,29,0
2.82187,130,20,0
2.82187,140,23,0
2.82187,150,36,0
2.82187,160,36,0
2.82187,170,37,0
2.82187,180,25,0
2.82187,190,39,0
2.82187,200,36,0
2.82187,210,31,0
2.82187,220,38,0
2.82187,230,37,0
2.82187,240,28,0
2.82187,250,29,0
2.82187,260,24,0
2.82187,270,41,0
2.82187,280,63,0
2.82187,290,47,2
2.82187,300,33,4
2.82187,310,50,0
2.82187,320,37,1
2.82187,330,35,2
2.82187,340,38,4
2.82187,350,30,3
2.82187,360,24,1
2.82187,370,52,5
2.82187,380,40,3
2.82187,390,35,1
2.82187,400,31,7
2.82187,410,26,3
2.82187,420,12,3
2.82187,430,23,7
2.82187,440,25,5
2.82187,450,44,4
2.82187,460,28,0
2.82187,470,14,5
2.82187,480,15,2
2.82187,490,27,2
2.82187,500,49,1
2.82187,510,40,6
2.82187,520,15,7
2.82187,530,20,6
2.82187,540,9,7
2.82187,550,12,4
2.82187,560,20,4
2.82187,570,26,10
2.82187,580,29,2
2.82187,590,27,8
2.82187,600,16,7
2.82187,610,30,3
2.82187,620,18,4
2.82187,630,14,6
2.82187,640,10,7
2.82187,650,13,14
2.82187,660,15,5
2.82187,670,22,1
2.82187,680,17,1
2.82187,690,28,4
2.82187,700,26,6
2.82187,710,11,3
2.82187,720,14,3
2.82187,730,10,3
2.82187,740,12,5
2.82187,750,6,8
2.82187,760,11,6
2.82187,770,20,9
2.82187,780,19,2
2.82187,790,14,5
2.82187,800,13,2
2.82187,810,14,8
2.82187,820,11,6
2.82187,830,4,4
2.82187,840,18,3
2.82187,850,12,2
2.82187,860,18,8
2.82187,870,12,7
2.82187,880,14,6
2.82187,890,15,13
2.82187,900,11,7
2.82187,910,20,7
2.82187,920,13,4
2.82187,930,16,3
2.82187,940,8,4
2.82187,950,9,9
2.82187,960,3,7
2.82187,970,4,7
2.82187,980,6,26
2.82187,990,14,15
3.0068,0,0,0
3.0068,10,0,0
3.0068,20,0,0
3.0068,30,0,0
3.0068,40,0,0
3.0068,50,0,0
3.0068,60,0,0
3.0068,70,30,0
3.0068,80,40,0
3.0068,90,26,0
3.0068,100,37,0
3.0068,110,17,0
3.0068,120,36,0
3.0068,130,30,0
3.0068,140,27,0
3.0068,150,29,0
3.0068,160,52,0
3.0068,170,46,0
3.0068,180,27,0
3.0068,190,31,0
3.0068,200,33,0
3.0068,210,30,0
3.0068,220,34,0
3.0068,230,38,0
3.0068,240,19,0
3.0068,250,25,0
3.0068,260,20,0
3.0068,270,46,0
3.0068,280,42,1
3.0068,290,39,6
3.0068,300,28,0
3.0068,310,38,1
3.0068,320,22,3
3.0068,330,34,2
3.0068,340,33,1
3.0068,350,25,1
3.0068,360,30,4
3.0068,370,35,6
3.0068,380,27,1
3.0068,390,56,2
3.0068,400,32,4
3.0068,410,21,0
3.0068,420,22,9
3.0068,430,25,4
3.0068,440,22,1
3.0068,450,33,4
3.0068,460,34,2
3.0068,470,21,5
3.0068,480,29,1
3.0068,490,43,4
3.0068,500,34,2
3.0068,510,38,8
3.0068,520,24,5
3.0068,530,20,7
3.0068,540,17,4
3.0068,550,13,3
3.0068,560,25,6
3.0068,570,28,1
3.0068,580,25,3
3.0068,590,17,5
3.0068,600,31,6
3.0068,610,27,6
3.0068,620,25,1
3.0068,630,11,2
3.0068,640,13,6
3.0068,650,15,8
3.0068,660,25,1
3.0068,670,13,8
3.0068,680,21,2
3.0068,690,16,10
3.0068,700,13,3
3.0068,710,14,8
3.0068,720,13,5
3.0068,730,10,3
3.0068,740,9,3
3.0068,750,9,7
3.0068,760,23,15
3.0068,770,19,10
3.0068,780,17,8
3.0068,790,20,3
3.0068,800,9,0
3.0068,810,6,10
3.0068,820,8,4
3.0068,830,11,4
3.0068,840,18,3
3.0068,850,14,2
3.0068,860,14,15
3.0068,870,9,5
3.0068,880,10,4
3.0068,890,10,11
3.0068,900,14,8
3.0068,910,16,5
3.0068,920,13,5
3.0068,930,13,4
3.0068,940,7,4
3.0068,950,7,17
3.0068,960,6,3
3.0068,970,5,8
3.0068,980,8,18
3.0068,990,6,9
3.20385,0,0,0
3.20385,10,0,0
3.20385,20,0,0
3.20385,30,0,0
3.20385,40,0,0
3.20385,50,0,0
3.20385,60,0,0
3.20385,70,23,0
3.20385,80,47,0
3.20385,90,24,0
3.20385,100,45,0
3.20385,110,17,0
3.20385,120,28,0
3.20385,130,40,0
3.20385,140,31,0
3.20385,150,40,0
3.20385,160,38,0
3.20385,170,33,0
3.20385,180,39,0
3.20385,190,30,0
3.20385,200,39,0
3.20385,210,42,0
3.20385,220,38,0
3.20385,230,32,0
3.20385,240,43,0
3.20385,250,34,0
3.20385,260,36,0
3.20385,270,35,0
3.20385,280,42,0
3.20385,290,22,2
3.20385,300,27,1
3.20385,310,32,0
3.20385,320,28,0
3.20385,330,36,1
3.20385,340,29,0
3.20385,350,22,1
3.20385,360,29,7
3.20385,370,42,4
3.20385,380,36,0
3.20385,390,39,1
3.20385,400,21,2
3.20385,410,28,4
3.20385,420,22,15
3.20385,430,23,5
3.20385,440,16,3
3.20385,450,30,3
3.20385,460,23,3
3.20385,470,19,11
3.20385,480,22,2
3.20385,490,41,3
3.20385,500,44,1
3.20385,510,30,2
3.20385,520,21,6
3.20385,530,15,4
3.20385,540,26,9
3.20385,550,14,3
3.20385,560,22,3
3.20385,570,23,8
3.20385,580,29,6
3.20385,590,23,8
3.20385,600,26,10
3.20385,610,26,4
3.20385,620,14,2
3.20385,630,10,5
3.20385,640,13,4
3.20385,650,17,5
3.20385,660,21,2
3.20385,670,23,2
3.20385,680,16,0
3.20385,690,23,4
3.20385,700,9,3
3.20385,710,16,4
3.20385,720,16,4
3.20385,730,8,0
3.20385,740,15,2
3.20385,750,20,5
3.20385,760,11,12
3.20385,770,14,17
3.20385,780,17,1
3.20385,790,19,5
3.20385,800,11,4
3.20385,810,14,6
3.20385,820,9,3
3.20385,830,16,7
3.20385,840,17,11
3.20385,850,16,6
3.20385,860,12,11
3.20385,870,11,10
3.20385,880,12,2
3.20385,890,12,9
3.20385,900,14,9
3.20385,910,11,3
3.20385,920,8,9
3.20385,930,10,4
3.20385,940,3,3
3.20385,950,8,12
3.20385,960,6,6
3.20385,970,9,7
3.20385,980,8,14
3.20385,990,13,16
3.41382,0,0,0
3.41382,10,0,0
3.41382,20,0,0
3.41382,30,0,0
3.41382,40,0,0
3.41382,50,0,0
3.41382,60,0,0
3.41382,70,26,0
3.41382,80,36,0
3.41382,90,30,0
3.41382,100,30,0
3.41382,110,20,0
3.41382,120,25,0
3.41382,130,25,0
3.41382,140,31,0
3.41382,150,25,0
3.41382,160,36,0
3.41382,170,37,0
3.41382,180,26,0
3.41382,190,28,0
3.41382,200,20,0
3.41382,210,37,0
3.41382,220,31,0
3.41382,230,32,0
3.41382,240,39,0
3.41382,250,29,0
3.41382,260,32,0
3.41382,270,29,0
3.41382,280,43,3
3.41382,290,38,1
3.41382,300,22,0
3.41382,310,49,2
3.41382,320,26,0
3.41382,330,45,3
3.41382,340,32,2
3.41382,350,28,1
3.41382,360,24,8
3.41382,370,39,5
3.41382,380,29,3
3.41382,390,51,1
3.41382,400,38,8
3.41382,410,22,7
3.41382,420,22,6
3.41382,430,20,3
3.41382,440,21,2
3.41382,450,32,4
3.41382,460,28,2
3.41382,470,26,6
3.41382,480,23,1
3.41382,490,35,4
3.41382,500,39,2
3.41382,510,17,1
3.41382,520,22,1
3.41382,530,18,7
3.41382,540,15,4
3.41382,550,20,1
3.41382,560,20,5
3.41382,570,24,5
3.41382,580,28,6
3.41382,590,19,4
3.41382,600,23,3
3.41382,610,32,4
3.41382,620,21,9
3.41382,630,19,5
3.41382,640,15,7
3.41382,650,16,5
3.41382,660,24,5
3.41382,670,28,7
3.41382,680,22,9
3.41382,690,22,3
3.41382,700,18,2
3.41382,710,16,4
3.41382,720,8,2
3.41382,730,5,3
3.41382,740,10,3
3.41382,750,18,5
3.41382,760,12,11
3.41382,770,18,8
3.41382,780,15,2
3.41382,790,16,2
3.41382,800,9,1
3.41382,810,15,9
3.41382,820,9,5
3.41382,830,10,7
3.41382,840,23,6
3.41382,850,19,6
3.41382,860,12,7
3.41382,870,9,9
3.41382,880,13,3
3.41382,890,10,8
3.41382,900,15,6
3.41382,910,11,3
3.41382,920,12,1
3.41382,930,12,6
3.41382,940,12,6
3.41382,950,7,13
3.41382,960,5,10
3.41382,970,2,5
3.41382,980,2,13
3.41382,990,10,14
3.63755,0,0,0
3.63755,10,0,0
3.63755,20,0,0
3.63755,30,0,0
3.63755,40,0,0
3.63755,50,1,0
3.63755,60,0,0
3.63755,70,39,0
3.63755,80,31,0
3.63755,90,29,0
3.63755,100,31,0
3.63755,110,31,0
3.63755,120,26,0
3.63755,130,17,0
3.63755,140,36,0
3.63755,150,29,0
3.63755,160,48,0
3.63755,170,37,0
3.63755,180,23,0
3.63755,190,26,0
3.63755,200,31,0
3.63755,210,39,0
3.63755,220,29,0
3.63755,230,29,0
3.63755,240,41,0
3.63755,250,32,0
3.63755,260,33,0
3.63755,270,36,0
3.63755,280,38,2
3.63755,290,22,1
3.63755,300,28,2
3.63755,310,41,1
3.63755,320,28,3
3.63755,330,44,2
3.63755,340,36,0
3.63755,350,28,4
3.63755,360,32,1
3.63755,370,46,3
3.63755,380,32,1
3.63755,390,53,3
3.63755,400,31,5
3.63755,410,23,1
3.63755,420,26,5
3.63755,430,24,3
3.63755,440,15,0
3.63755,450,34,8
3.63755,460,23,0
3.63755,470,16,6
3.63755,480,33,1
3.63755,490,25,6
3.63755,500,39,1
3.63755,510,42,4
3.63755,520,24,6
3.63755,530,25,2
3.63755,540,11,6
3.63755,550,16,1
3.63755,560,17,6
3.63755,570,28,3
3.63755,580,32,1
3.63755,590,14,5
3.63755,600,23,4
3.63755,610,27,8
3.63755,620,15,2
3.63755,630,13,4
3.63755,640,15,7
3.63755,650,23,5
3.63755,660,20,3
3.63755,670,17,6
3.63755,680,15,3
3.63755,690,28,12
3.63755,700,19,5
3.63755,710,12,5
3.63755,720,14,5
3.63755,730,7,2
3.63755,740,16,3
3.63755,750,11,9
3.63755,760,17,14
3.63755,770,28,6
3.63755,780,19,4
3.63755,790,12,8
3.63755,800,16,2
3.63755,810,14,9
3.63755,820,11,2
3.63755,830,6,5
3.63755,840,14,5
3.63755,850,12,1
3.63755,860,17,10
3.63755,870,16,9
3.63755,880,15,4
3.63755,890,16,7
3.63755,900,9,7
3.63755,910,8,4
3.63755,920,19,3
3.63755,930,11,4
3.63755,940,6,4
3.63755,950,13,12
3.63755,960,5,7
3.63755,970,7,7
3.63755,980,4,17
3.63755,990,12,12
3.87593,0,0,0
3.87593,10,0,0
3.87593,20,0,0
3.87593,30,0,0
3.87593,40,0,0
3.87593,50,0,0
3.87593,60,0,0
3.87593,70,26,0
3.87593,80,38,0
3.87593,90,31,0
3.87593,100,27,0
3.87593,110,25,0
3.87593,120,24,0
3.87593,130,24,0
3.87593,140,30,0
3.87593,150,38,0
3.87593,160,45,0
3.87593,170,46,0
3.87593,180,38,0
3.87593,190,20,0
3.87593,200,38,0
3.87593,210,30,0
3.87593,220,22,0
3.87593,230,32,0
3.87593,240,33,0
3.87593,250,32,0
3.87593,260,32,0
3.87593,270,31,0
3.87593,280,31,1
3.87593,290,26,1
3.87593,300,29,1
3.87593,310,37,1
3.87593,320,30,4
3.87593,330,33,5
3.87593,340,33,2
3.87593,350,27,3
3.87593,360,21,4
3.87593,370,46,5
3.87593,380,20,1
3.87593,390,45,1
3.87593,400,32,3
3.87593,410,21,3
3.87593,420,27,5
3.87593,430,28,6
3.87593,440,20,0
3.87593,450,34,4
3.87593,460,35,2
3.87593,470,25,7
3.87593,480,30,0
3.87593,490,35,3
3.87593,500,31,2
3.87593,510,42,5
3.87593,520,28,3
3.87593,530,17,5
3.87593,540,18,3
3.87593,550,10,3
3.87593,560,17,4
3.87593,570,30,6
3.87593,580,34,5
3.87593,590,20,5
3.87593,600,24,10
3.87593,610,29,10
3.87593,620,19,6
3.87593,630,12,3
3.87593,640,11,10
3.87593,650,19,11
3.87593,660,25,5
3.87593,670,19,4
3.87593,680,19,2
3.87593,690,20,1
3.87593,700,16,7
3.87593,710,15,2
3.87593,720,15,6
3.87593,730,13,4
3.87593,740,10,5
3.87593,750,15,12
3.87593,760,23,10
3.87593,770,18,7
3.87593,780,20,1
3.87593,790,13,1
3.87593,800,16,1
3.87593,810,15,5
3.87593,820,9,2
3.87593,830,12,2
3.87593,840,23,5
3.87593,850,14,2
3.87593,860,17,15
3.87593,870,9,4
3.87593,880,11,4
3.87593,890,7,8
3.87593,900,11,4
3.87593,910,10,3
3.87593,920,14,4
3.87593,930,6,4
3.87593,940,11,8
3.87593,950,10,12
3.87593,960,3,9
3.87593,970,4,7
3.87593,980,4,23
3.87593,990,7,16
4.12995,0,0,0
4.12995,10,0,0
4.12995,20,0,0
4.12995,30,0,0
4.12995,40,0,0
4.12995,50,0,0
4.12995,60,0,0
4.12995,70,37,0
4.12995,80,39,0
4.12995,90,35,0
4.12995,100,32,0
4.12995,110,23,0
4.12995,120,31,0
4.12995,130,32,0
4.12995,140,22,0
4.12995,150,30,0
4.12995,160,44,0
4.12995,170,40,0
4.12995,180,33,0
4.12995,190,28,0
4.12995,200,29,0
4.12995,210,54,0
4.12995,220,31,0
4.12995,230,31,0
4.12995,240,38,0
4.12995,250,31,0
4.12995,260,26,0
4.12995,270,35,0
4.12995,280,33,1
4.12995,290,37,6
4.12995,300,32,1
4.12995,310,44,1
4.12995,320,39,6
4.12995,330,32,2
4.12995,340,32,0
4.12995,350,22,2
4.12995,360,33,3
4.12995,370,42,3
4.12995,380,28,3
4.12995,390,32,4
4.12995,400,35,5
4.12995,410,20,6
4.12995,420,23,4
4.12995,430,19,5
4.12995,440,20,4
4.12995,450,39,6
4.12995,460,22,1
4.12995,470,27,9
4.12995,480,25,3
4.12995,490,28,2
4.12995,500,42,1
4.12995,510,37,4
4.12995,520,27,6
4.12995,530,23,10
4.12995,540,13,7
4.12995,550,21,0
4.12995,560,20,3
4.12995,570,26,5
4.12995,580,35,3
4.12995,590,18,7
4.12995,600,23,9
4.12995,610,28,10
4.12995,620,22,6
4.12995,630,13,5
4.12995,640,13,6
4.12995,650,23,7
4.12995,660,27,4
4.12995,670,12,6
4.12995,680,21,3
4.12995,690,24,5
4.12995,700,25,6
4.12995,710,14,7
4.12995,720,10,2
4.12995,730,18,1
4.12995,740,12,2
4.12995,750,15,4
4.12995,760,15,12
4.12995,770,26,14
4.12995,780,17,6
4.12995,790,13,3
4.12995,800,4,1
4.12995,810,7,8
4.12995,820,7,5
4.12995,830,12,5
4.12995,840,11,5
4.12995,850,13,3
4.12995,860,11,12
4.12995,870,13,9
4.12995,880,13,5
4.12995,890,17,7
4.12995,900,8,9
4.12995,910,10,2
4.12995,920,19,3
4.12995,930,7,5
4.12995,940,4,6
4.12995,950,7,12
4.12995,960,2,7
4.12995,970,13,4
4.12995,980,8,15
4.12995,990,9,10
4.4006,0,0,0
4.4006,10,0,0
4.4006,20,0,0
4.4006,30,0,0
4.4006,40,0,0
4.4006,50,0,0
4.4006,60,0,0
4.4006,70,46,0
4.4006,80,33,0
4.4006,90,31,0
4.4006,100,31,0
4.4006,110,19,0
4.4006,120,31,0
4.4006,130,26,0
4.4006,140,26,0
4.4006,150,38,0
4.4006,160,49,0
4.4006,170,45,0
4.4006,180,38,0
4.4006,190,29,0
4.4006,200,46,0
4.4006,210,28,0
4.4006,220,33,0
4.4006,230,31,0
4.4006,240,29,0
4.4006,250,23,0
4.4006,260,30,0
4.4006,270,42,0
4.4006,280,34,1
4.4006,290,29,4
4.4006,300,34,0
4.4006,310,36,0
4.4006,320,35,2
4.4006,330,43,4
4.4006,340,33,1
4.4006,350,41,9
4.4006,360,33,3
4.4006,370,40,1
4.4006,380,18,3
4.4006,390,41,5
4.4006,400,17,5
4.4006,410,26,5
4.4006,420,30,5
4.4006,430,23,3
4.4006,440,19,2
4.4006,450,32,10
4.4006,460,23,2
4.4006,470,24,7
4.4006,480,27,4
4.4006,490,33,2
4.4006,500,56,1
4.4006,510,28,1
4.4006,520,12,8
4.4006,530,12,7
4.4006,540,13,4
4.4006,550,12,7
4.4006,560,22,3
4.4006,570,35,2
4.4006,580,32,8
4.4006,590,23,9
4.4006,600,34,6
4.4006,610,31,8
4.4006,620,15,5
4.4006,630,12,5
4.4006,640,20,6
4.4006,650,20,3
4.4006,660,25,5
4.4006,670,19,3
4.4006,680,21,3
4.4006,690,20,6
4.4006,700,16,2
4.4006,710,17,7
4.4006,720,9,6
4.4006,730,9,3
4.4006,740,10,3
4.4006,750,16,8
4.4006,760,12,15
4.4006,770,12,10
4.4006,780,22,1
4.4006,790,22,9
4.4006,800,8,1
4.4006,810,7,12
4.4006,820,8,6
4.4006,830,7,5
4.4006,840,15,3
4.4006,850,14,1
4.4006,860,12,11
4.4006,870,18,3
4.4006,880,12,6
4.4006,890,14,8
4.4006,900,15,8
4.4006,910,11,6
4.4006,920,11,1
4.4006,930,13,12
4.4006,940,4,6
4.4006,950,6,9
4.4006,960,8,9
4.4006,970,12,4
4.4006,980,6,17
4.4006,990,11,16
4.689,0,0,0
4.689,10,0,0
4.689,20,0,0
4.689,30,0,0
4.689,40,0,0
4.689,50,0,0
4.689,60,0,0
4.689,70,38,0
4.689,80,36,0
4.689,90,36,0
4.689,100,41,0
4.689,110,23,0
4.689,120,19,0
4.689,130,25,0
4.689,140,26,0
4.689,150,39,0
4.689,160,47,0
4.689,170,41,0
4.689,180,44,0
4.689,190,32,0
4.689,200,35,0
4.689,210,44,0
4.689,220,44,0
4.689,230,28,0
4.689,240,36,0
4.689,250,35,0
4.689,260,30,0
4.689,270,51,0
4.689,280,47,2
4.689,290,40,2
4.689,300,35,2
4.689,310,43,2
4.689,320,35,1
4.689,330,31,3
4.689,340,39,3
4.689,350,23,6
4.689,360,30,2
4.689,370,44,3
4.689,380,33,0
4.689,390,44,1
4.689,400,22,4
4.689,410,18,4
4.689,420,18,5
4.689,430,29,1
4.689,440,20,0
4.689,450,25,7
4.689,460,22,0
4.689,470,23,6
4.689,480,33,2
4.689,490,38,1
4.689,500,42,2
4.689,510,23,2
4.689,520,22,3
4.689,530,14,5
4.689,540,13,2
4.689,550,13,2
4.689,560,17,5
4.689,570,25,2
4.689,580,21,2
4.689,590,21,9
4.689,600,21,12
4.689,610,32,9
4.689,620,19,3
4.689,630,7,8
4.689,640,17,8
4.689,650,18,6
4.689,660,25,9
4.689,670,19,2
4.689,680,17,3
4.689,690,27,3
4.689,700,12,9
4.689,710,10,6
4.689,720,13,9
4.689,730,9,4
4.689,740,10,4
4.689,750,16,10
4.689,760,14,16
4.689,770,25,5
4.689,780,14,3
4.689,790,17,6
4.689,800,6,3
4.689,810,12,5
4.689,820,11,7
4.689,830,17,5
4.689,840,11,8
4.689,850,12,5
4.689,860,20,7
4.689,870,8,7
4.689,880,11,7
4.689,890,13,3
4.689,900,10,4
4.689,910,13,7
4.689,920,21,7
4.689,930,7,4
4.689,940,5,5
4.689,950,4,7
4.689,960,7,12
4.689,970,6,10
4.689,980,6,19
4.689,990,7,17
4.99629,0,0,0
4.99629,10,0,0
4.99629,20,0,0
4.99629,30,0,0
4.99629,40,0,0
4.99629,50,0,0
4.99629,60,0,0
4.99629,70,42,0
4.99629,80,38,0
4.99629,90,33,0
4.99629,100,22,0
4.99629,110,15,0
4.99629,120,25,0
4.99629,130,33,0
4.99629,140,22,0
4.99629,150,27,0
4.99629,160,52,0
4.99629,170,37,0
4.99629,180,36,0
4.99629,190,25,0
4.99629,200,27,0
4.99629,210,38,0
4.99629,220,32,0
4.99629,230,37,0
4.99629,240,31,0
4.99629,250,44,0
4.99629,260,35,0
4.99629,270,51,0
4.99629,280,45,3
4.99629,290,39,5
4.99629,300,23,1
4.99629,310,39,1
4.99629,320,35,3
4.99629,330,38,3
4.99629,340,28,1
4.99629,350,25,1
4.99629,360,30,6
4.99629,370,41,5
4.99629,380,22,4
4.99629,390,55,2
4.99629,400,21,2
4.99629,410,27,3
4.99629,420,22,13
4.99629,430,24,3
4.99629,440,24,3
4.99629,450,45,0
4.99629,460,22,0
4.99629,470,13,8
4.99629,480,27,4
4.99629,490,42,5
4.99629,500,32,2
4.99629,510,37,3
4.99629,520,33,3
4.99629,530,9,7
4.99629,540,15,2
4.99629,550,20,6
