m_B,deltaE,nFlux
11.3387,630,47
11.3387,640,53
11.3387,650,40
11.3387,660,31
11.3387,670,45
11.3387,680,29
11.3387,690,38
11.3387,700,31
11.3387,710,35
11.3387,720,22
11.3387,730,24
11.3387,740,23
11.3387,750,30
11.3387,760,28
11.3387,770,21
11.3387,780,25
11.3387,790,19
11.3387,800,13
11.3387,810,16
11.3387,820,20
11.3387,830,18
11.3387,840,23
11.3387,850,11
11.3387,860,17
11.3387,870,10
11.3387,880,22
11.3387,890,16
11.3387,900,6
11.3387,910,15
11.3387,920,17
11.3387,930,17
11.3387,940,16
11.3387,950,15
11.3387,960,15
11.3387,970,20
11.3387,980,13
11.3387,990,12
12.0265,0,0
12.0265,10,0
12.0265,20,0
12.0265,30,0
12.0265,40,0
12.0265,50,1
12.0265,60,99
12.0265,70,88
12.0265,80,70
12.0265,90,53
12.0265,100,68
12.0265,110,62
12.0265,120,82
12.0265,130,67
12.0265,140,77
12.0265,150,58
12.0265,160,77
12.0265,170,57
12.0265,180,77
12.0265,190,57
12.0265,200,100
12.0265,210,69
12.0265,220,54
12.0265,230,55
12.0265,240,65
12.0265,250,72
12.0265,260,84
12.0265,270,86
12.0265,280,59
12.0265,290,95
12.0265,300,70
12.0265,310,85
12.0265,320,57
12.0265,330,50
12.0265,340,87
12.0265,350,80
12.0265,360,80
12.0265,370,69
12.0265,380,78
12.0265,390,60
12.0265,400,55
12.0265,410,58
12.0265,420,61
12.0265,430,61
12.0265,440,61
12.0265,450,55
12.0265,460,52
12.0265,470,62
12.0265,480,47
12.0265,490,57
12.0265,500,56
12.0265,510,25
12.0265,520,64
12.0265,530,52
12.0265,540,67
12.0265,550,53
12.0265,560,29
12.0265,570,69
12.0265,580,53
12.0265,590,40
12.0265,600,32
12.0265,610,37
12.0265,620,50
12.0265,630,45
12.0265,640,47
12.0265,650,27
12.0265,660,32
12.0265,670,36
12.0265,680,43
12.0265,690,38
12.0265,700,42
12.0265,710,47
12.0265,720,34
12.0265,730,27
12.0265,740,21
12.0265,750,40
12.0265,760,26
12.0265,770,16
12.0265,780,16
12.0265,790,18
12.0265,800,21
12.0265,810,26
12.0265,820,16
12.0265,830,14
12.0265,840,21
12.0265,850,13
12.0265,860,18
12.0265,870,11
12.0265,880,16
12.0265,890,13
12.0265,900,13
12.0265,910,16
12.0265,920,9
12.0265,930,17
12.0265,940,18
12.0265,950,7
12.0265,960,16
12.0265,970,24
12.0265,980,10
12.0265,990,11
12.7143,0,0
12.7143,10,0
12.7143,20,0
12.7143,30,0
12.7143,40,0
12.7143,50,0
12.7143,60,89
12.7143,70,82
12.7143,80,75
12.7143,90,48
12.7143,100,60
12.7143,110,72
12.7143,120,68
12.7143,130,65
12.7143,140,77
12.7143,150,53
12.7143,160,89
12.7143,170,44
12.7143,180,73
12.7143,190,68
12.7143,200,80
12.7143,210,75
12.7143,220,77
12.7143,230,63
12.7143,240,65
12.7143,250,69
12.7143,260,80
12.7143,270,67
12.7143,280,90
12.7143,290,108
12.7143,300,64
12.7143,310,65
12.7143,320,75
12.7143,330,68
12.7143,340,84
12.7143,350,72
12.7143,360,83
12.7143,370,62
12.7143,380,82
12.7143,390,60
12.7143,400,55
12.7143,410,51
12.7143,420,49
12.7143,430,65
12.7143,440,52
12.7143,450,56
12.7143,460,61
12.7143,470,45
12.7143,480,60
12.7143,490,62
12.7143,500,38
12.7143,510,35
12.7143,520,66
12.7143,530,74
12.7143,540,55
12.7143,550,67
12.7143,560,50
12.7143,570,60
12.7143,580,39
12.7143,590,38
12.7143,600,45
12.7143,610,36
12.7143,620,48
12.7143,630,39
12.7143,640,51
12.7143,650,37
12.7143,660,24
12.7143,670,44
12.7143,680,41
12.7143,690,37
12.7143,700,41
12.7143,710,24
12.7143,720,20
12.7143,730,16
12.7143,740,24
12.7143,750,36
12.7143,760,23
12.7143,770,20
12.7143,780,21
12.7143,790,19
12.7143,800,16
12.7143,810,22
12.7143,820,18
12.7143,830,11
12.7143,840,20
12.7143,850,23
12.7143,860,8
12.7143,870,15
12.7143,880,15
12.7143,890,14
12.7143,900,11
12.7143,910,8
12.7143,920,19
12.7143,930,20
12.7143,940,19
12.7143,950,20
12.7143,960,16
12.7143,970,24
12.7143,980,6
12.7143,990,11
13.402,0,0
13.402,10,0
13.402,20,0
13.402,30,0
13.402,40,0
13.402,50,0
13.402,60,94
13.402,70,79
13.402,80,76
13.402,90,55
13.402,100,75
13.402,110,68
13.402,120,56
13.402,130,64
13.402,140,68
13.402,150,57
13.402,160,80
13.402,170,39
13.402,180,76
13.402,190,68
13.402,200,105
13.402,210,65
13.402,220,66
13.402,230,67
13.402,240,69
13.402,250,83
13.402,260,84
13.402,270,95
13.402,280,85
13.402,290,79
13.402,300,62
13.402,310,88
13.402,320,62
13.402,330,88
13.402,340,76
13.402,350,76
13.402,360,67
13.402,370,75
13.402,380,71
13.402,390,45
13.402,400,64
13.402,410,43
13.402,420,50
13.402,430,56
13.402,440,59
13.402,450,51
13.402,460,69
13.402,470,58
13.402,480,51
13.402,490,48
13.402,500,53
13.402,510,46
13.402,520,71
13.402,530,59
13.402,540,59
13.402,550,54
13.402,560,37
13.402,570,41
13.402,580,49
13.402,590,40
13.402,600,35
13.402,610,32
13.402,620,43
13.402,630,41
13.402,640,38
13.402,650,26
13.402,660,39
13.402,670,34
13.402,680,35
13.402,690,37
13.402,700,42
13.402,710,20
13.402,720,20
13.402,730,29
13.402,740,31
13.402,750,35
13.402,760,31
13.402,770,25
13.402,780,26
13.402,790,19
13.402,800,17
13.402,810,14
13.402,820,26
13.402,830,19
13.402,840,22
13.402,850,16
13.402,860,14
13.402,870,14
13.402,880,11
13.402,890,8
13.402,900,11
13.402,910,17
13.402,920,9
13.402,930,17
13.402,940,17
13.402,950,19
13.402,960,14
13.402,970,20
13.402,980,12
13.402,990,12
14.0898,0,0
14.0898,10,0
14.0898,20,0
14.0898,30,0
14.0898,40,0
14.0898,50,9
14.0898,60,80
14.0898,70,62
14.0898,80,70
14.0898,90,47
14.0898,100,54
14.0898,110,59
14.0898,120,46
14.0898,130,71
14.0898,140,67
14.0898,150,82
14.0898,160,87
14.0898,170,59
14.0898,180,82
14.0898,190,72
14.0898,200,90
14.0898,210,62
14.0898,220,60
14.0898,230,59
14.0898,240,60
14.0898,250,64
14.0898,260,83
14.0898,270,62
14.0898,280,91
14.0898,290,82
14.0898,300,68
14.0898,310,93
14.0898,320,62
14.0898,330,76
14.0898,340,63
14.0898,350,74
14.0898,360,98
14.0898,370,62
14.0898,380,62
14.0898,390,77
14.0898,400,47
14.0898,410,55
14.0898,420,56
14.0898,430,63
14.0898,440,61
14.0898,450,74
14.0898,460,75
14.0898,470,54
14.0898,480,69
14.0898,490,34
14.0898,500,44
14.0898,510,54
14.0898,520,74
14.0898,530,70
14.0898,540,58
14.0898,550,62
14.0898,560,41
14.0898,570,63
14.0898,580,55
14.0898,590,41
14.0898,600,30
14.0898,610,44
14.0898,620,51
14.0898,630,38
14.0898,640,35
14.0898,650,32
14.0898,660,46
14.0898,670,35
14.0898,680,27
14.0898,690,23
14.0898,700,49
14.0898,710,22
14.0898,720,23
14.0898,730,24
14.0898,740,25
14.0898,750,30
14.0898,760,24
14.0898,770,14
14.0898,780,25
14.0898,790,21
14.0898,800,15
14.0898,810,19
14.0898,820,17
14.0898,830,18
14.0898,840,17
14.0898,850,7
14.0898,860,17
14.0898,870,11
14.0898,880,13
14.0898,890,12
14.0898,900,7
14.0898,910,17
14.0898,920,13
14.0898,930,15
14.0898,940,14
14.0898,950,20
14.0898,960,16
14.0898,970,15
14.0898,980,9
14.0898,990,13
14.7776,0,0
14.7776,10,0
14.7776,20,0
14.7776,30,0
14.7776,40,1
14.7776,50,19
14.7776,60,95
14.7776,70,72
14.7776,80,59
14.7776,90,54
14.7776,100,79
14.7776,110,57
14.7776,120,48
14.7776,130,75
14.7776,140,72
14.7776,150,69
14.7776,160,63
14.7776,170,73
14.7776,180,64
14.7776,190,74
14.7776,200,94
14.7776,210,54
14.7776,220,78
14.7776,230,59
14.7776,240,76
14.7776,250,67
14.7776,260,79
14.7776,270,85
14.7776,280,88
14.7776,290,88
14.7776,300,73
14.7776,310,81
14.7776,320,59
14.7776,330,76
14.7776,340,69
14.7776,350,90
14.7776,360,68
14.7776,370,77
14.7776,380,67
14.7776,390,43
14.7776,400,72
14.7776,410,44
14.7776,420,49
14.7776,430,63
14.7776,440,63
14.7776,450,75
14.7776,460,56
14.7776,470,65
14.7776,480,61
14.7776,490,54
14.7776,500,34
14.7776,510,54
14.7776,520,62
14.7776,530,56
14.7776,540,79
14.7776,550,58
14.7776,560,50
14.7776,570,46
14.7776,580,48
14.7776,590,39
14.7776,600,37
14.7776,610,39
14.7776,620,68
14.7776,630,48
14.7776,640,43
14.7776,650,34
14.7776,660,30
14.7776,670,40
14.7776,680,43
14.7776,690,28
14.7776,700,52
14.7776,710,23
14.7776,720,23
14.7776,730,23
14.7776,740,22
14.7776,750,33
14.7776,760,24
14.7776,770,22
14.7776,780,25
14.7776,790,18
14.7776,800,18
14.7776,810,24
14.7776,820,19
14.7776,830,23
14.7776,840,14
14.7776,850,12
14.7776,860,17
14.7776,870,10
14.7776,880,18
14.7776,890,11
14.7776,900,13
14.7776,910,14
14.7776,920,13
14.7776,930,8
14.7776,940,10
14.7776,950,17
14.7776,960,18
14.7776,970,11
14.7776,980,6
14.7776,990,10
15.4654,0,0
15.4654,10,0
15.4654,20,0
15.4654,30,0
15.4654,40,0
15.4654,50,48
15.4654,60,87
15.4654,70,70
15.4654,80,70
15.4654,90,57
15.4654,100,54
15.4654,110,67
15.4654,120,59
15.4654,130,95
15.4654,140,71
15.4654,150,71
15.4654,160,64
15.4654,170,62
15.4654,180,59
15.4654,190,72
15.4654,200,85
15.4654,210,53
15.4654,220,81
15.4654,230,45
15.4654,240,71
15.4654,250,65
15.4654,260,85
15.4654,270,72
15.4654,280,98
15.4654,290,79
15.4654,300,62
15.4654,310,85
15.4654,320,62
15.4654,330,102
15.4654,340,57
15.4654,350,76
15.4654,360,83
15.4654,370,72
15.4654,380,52
15.4654,390,72
15.4654,400,49
15.4654,410,42
15.4654,420,73
15.4654,430,66
15.4654,440,53
15.4654,450,62
15.4654,460,73
15.4654,470,55
15.4654,480,50
15.4654,490,49
15.4654,500,44
15.4654,510,50
15.4654,520,65
15.4654,530,54
15.4654,540,42
15.4654,550,45
15.4654,560,53
15.4654,570,57
15.4654,580,40
15.4654,590,42
15.4654,600,42
15.4654,610,40
15.4654,620,50
15.4654,630,36
15.4654,640,27
15.4654,650,27
15.4654,660,40
15.4654,670,37
15.4654,680,37
15.4654,690,34
15.4654,700,33
15.4654,710,25
15.4654,720,28
15.4654,730,26
15.4654,740,19
15.4654,750,17
15.4654,760,23
15.4654,770,23
15.4654,780,14
15.4654,790,18
15.4654,800,24
15.4654,810,17
15.4654,820,14
15.4654,830,26
15.4654,840,14
15.4654,850,17
15.4654,860,13
15.4654,870,17
15.4654,880,16
15.4654,890,12
15.4654,900,15
15.4654,910,6
15.4654,920,11
15.4654,930,12
15.4654,940,17
15.4654,950,18
15.4654,960,19
15.4654,970,12
15.4654,980,9
15.4654,990,9
16.1532,0,0
16.1532,10,0
16.1532,20,0
16.1532,30,0
16.1532,40,0
16.1532,50,36
16.1532,60,80
16.1532,70,73
16.1532,80,63
16.1532,90,46
16.1532,100,71
16.1532,110,64
16.1532,120,79
16.1532,130,53
16.1532,140,54
16.1532,150,65
16.1532,160,76
16.1532,170,60
16.1532,180,49
16.1532,190,66
16.1532,200,70
16.1532,210,70
16.1532,220,79
16.1532,230,76
16.1532,240,53
16.1532,250,57
16.1532,260,96
16.1532,270,60
16.1532,280,103
16.1532,290,88
16.1532,300,78
16.1532,310,69
16.1532,320,55
16.1532,330,86
16.1532,340,67
16.1532,350,77
16.1532,360,70
16.1532,370,64
16.1532,380,70
16.1532,390,63
16.1532,400,48
16.1532,410,48
16.1532,420,61
16.1532,430,65
16.1532,440,66
16.1532,450,63
16.1532,460,64
16.1532,470,63
16.1532,480,52
16.1532,490,52
16.1532,500,48
16.1532,510,58
16.1532,520,61
16.1532,530,64
16.1532,540,47
16.1532,550,47
16.1532,560,54
16.1532,570,47
16.1532,580,35
16.1532,590,37
16.1532,600,28
16.1532,610,42
16.1532,620,46
16.1532,630,44
16.1532,640,27
16.1532,650,27
16.1532,660,46
16.1532,670,36
16.1532,680,25
16.1532,690,44
16.1532,700,34
16.1532,710,32
16.1532,720,29
16.1532,730,22
16.1532,740,27
16.1532,750,22
16.1532,760,27
16.1532,770,13
16.1532,780,11
16.1532,790,26
16.1532,800,23
16.1532,810,14
16.1532,820,19
16.1532,830,17
16.1532,840,16
16.1532,850,20
16.1532,860,20
16.1532,870,19
16.1532,880,13
16.1532,890,12
16.1532,900,15
16.1532,910,15
16.1532,920,8
16.1532,930,21
16.1532,940,17
16.1532,950,14
16.1532,960,16
16.1532,970,10
16.1532,980,7
16.1532,990,5
16.8409,0,0
16.8409,10,0
16.8409,20,0
16.8409,30,0
16.8409,40,0
16.8409,50,55
16.8409,60,65
16.8409,70,75
16.8409,80,54
16.8409,90,63
16.8409,100,57
16.8409,110,67
16.8409,120,43
16.8409,130,75
16.8409,140,68
16.8409,150,65
16.8409,160,65
16.8409,170,79
16.8409,180,69
16.8409,190,62
16.8409,200,56
16.8409,210,81
16.8409,220,74
16.8409,230,69
16.8409,240,51
16.8409,250,69
16.8409,260,85
16.8409,270,57
16.8409,280,122
16.8409,290,80
16.8409,300,88
16.8409,310,72
16.8409,320,67
16.8409,330,98
16.8409,340,81
16.8409,350,67
16.8409,360,83
16.8409,370,81
16.8409,380,57
16.8409,390,65
16.8409,400,44
16.8409,410,53
16.8409,420,84
16.8409,430,57
16.8409,440,70
16.8409,450,67
16.8409,460,59
16.8409,470,63
16.8409,480,51
16.8409,490,43
16.8409,500,45
16.8409,510,74
16.8409,520,64
16.8409,530,50
16.8409,540,62
16.8409,550,34
16.8409,560,56
16.8409,570,46
16.8409,580,33
16.8409,590,39
16.8409,600,29
16.8409,610,48
16.8409,620,44
16.8409,630,42
16.8409,640,34
16.8409,650,33
16.8409,660,30
16.8409,670,47
16.8409,680,28
16.8409,690,56
16.8409,700,26
16.8409,710,19
16.8409,720,35
16.8409,730,33
16.8409,740,26
16.8409,750,20
16.8409,760,22
16.8409,770,21
16.8409,780,21
16.8409,790,15
16.8409,800,17
16.8409,810,14
16.8409,820,16
16.8409,830,21
16.8409,840,19
16.8409,850,19
16.8409,860,12
16.8409,870,15
16.8409,880,14
16.8409,890,7
16.8409,900,20
16.8409,910,17
16.8409,920,13
16.8409,930,16
16.8409,940,16
16.8409,950,16
16.8409,960,30
16.8409,970,10
16.8409,980,8
16.8409,990,10
17.5287,0,0
17.5287,10,0
17.5287,20,0
17.5287,30,0
17.5287,40,0
17.5287,50,65
17.5287,60,87
17.5287,70,75
17.5287,80,57
17.5287,90,60
17.5287,100,68
17.5287,110,59
17.5287,120,55
17.5287,130,55
17.5287,140,64
17.5287,150,78
17.5287,160,79
17.5287,170,60
17.5287,180,58
17.5287,190,70
17.5287,200,87
17.5287,210,63
17.5287,220,67
17.5287,230,60
17.5287,240,72
17.5287,250,75
17.5287,260,94
17.5287,270,58
17.5287,280,88
17.5287,290,61
17.5287,300,76
17.5287,310,67
17.5287,320,67
17.5287,330,76
17.5287,340,89
17.5287,350,72
17.5287,360,58
17.5287,370,79
17.5287,380,68
17.5287,390,61
17.5287,400,58
17.5287,410,51
17.5287,420,76
17.5287,430,59
17.5287,440,73
17.5287,450,50
17.5287,460,42
17.5287,470,55
17.5287,480,46
17.5287,490,48
17.5287,500,34
17.5287,510,68
17.5287,520,59
17.5287,530,48
17.5287,540,54
17.5287,550,35
17.5287,560,51
17.5287,570,47
17.5287,580,35
17.5287,590,43
17.5287,600,38
17.5287,610,49
17.5287,620,51
17.5287,630,38
17.5287,640,29
17.5287,650,39
17.5287,660,34
17.5287,670,36
17.5287,680,35
17.5287,690,44
17.5287,700,27
17.5287,710,25
17.5287,720,32
17.5287,730,31
17.5287,740,27
17.5287,750,18
17.5287,760,16
17.5287,770,23
17.5287,780,24
17.5287,790,18
17.5287,800,15
17.5287,810,16
17.5287,820,26
17.5287,830,14
17.5287,840,15
17.5287,850,15
17.5287,860,20
17.5287,870,10
17.5287,880,11
17.5287,890,21
17.5287,900,14
17.5287,910,16
17.5287,920,21
17.5287,930,16
17.5287,940,13
17.5287,950,23
17.5287,960,24
17.5287,970,10
17.5287,980,6
17.5287,990,8
18.2165,0,0
18.2165,10,0
18.2165,20,0
18.2165,30,0
18.2165,40,1
18.2165,50,71
18.2165,60,79
18.2165,70,75
18.2165,80,51
18.2165,90,64
18.2165,100,61
18.2165,110,67
18.2165,120,41
18.2165,130,62
18.2165,140,51
18.2165,150,79
18.2165,160,79
18.2165,170,66
18.2165,180,58
18.2165,190,89
18.2165,200,79
18.2165,210,63
18.2165,220,72
18.2165,230,65
18.2165,240,74
18.2165,250,72
18.2165,260,57
18.2165,270,65
18.2165,280,104
18.2165,290,81
18.2165,300,74
18.2165,310,63
18.2165,320,62
18.2165,330,80
18.2165,340,82
18.2165,350,77
18.2165,360,69
18.2165,370,72
18.2165,380,58
18.2165,390,50
18.2165,400,47
18.2165,410,56
18.2165,420,74
18.2165,430,57
18.2165,440,52
18.2165,450,52
18.2165,460,56
18.2165,470,57
18.2165,480,54
18.2165,490,41
18.2165,500,39
18.2165,510,61
18.2165,520,59
18.2165,530,45
18.2165,540,47
18.2165,550,60
18.2165,560,48
18.2165,570,50
18.2165,580,41
18.2165,590,39
18.2165,600,37
18.2165,610,43
18.2165,620,51
18.2165,630,44
18.2165,640,32
18.2165,650,31
18.2165,660,35
18.2165,670,41
18.2165,680,16
18.2165,690,31
18.2165,700,21
18.2165,710,18
18.2165,720,27
18.2165,730,26
18.2165,740,31
18.2165,750,26
18.2165,760,18
18.2165,770,20
18.2165,780,15
18.2165,790,15
18.2165,800,12
18.2165,810,21
18.2165,820,28
18.2165,830,17
18.2165,840,19
18.2165,850,16
18.2165,860,21
18.2165,870,13
18.2165,880,13
18.2165,890,16
18.2165,900,13
18.2165,910,14
18.2165,920,11
18.2165,930,15
18.2165,940,14
18.2165,950,15
18.2165,960,12
18.2165,970,10
18.2165,980,8
18.2165,990,7
18.9043,0,0
18.9043,10,0
18.9043,20,0
18.9043,30,0
18.9043,40,0
18.9043,50,76
18.9043,60,80
18.9043,70,72
18.9043,80,49
18.9043,90,48
18.9043,100,84
18.9043,110,67
18.9043,120,46
18.9043,130,66
18.9043,140,58
18.9043,150,73
18.9043,160,71
18.9043,170,66
18.9043,180,47
18.9043,190,99
18.9043,200,64
18.9043,210,81
18.9043,220,63
18.9043,230,55
18.9043,240,62
18.9043,250,85
18.9043,260,77
18.9043,270,96
18.9043,280,93
18.9043,290,71
18.9043,300,94
18.9043,310,77
18.9043,320,79
18.9043,330,75
18.9043,340,80
18.9043,350,75
18.9043,360,76
18.9043,370,79
18.9043,380,60
18.9043,390,63
18.9043,400,52
18.9043,410,58
18.9043,420,46
18.9043,430,57
18.9043,440,69
18.9043,450,61
18.9043,460,63
18.9043,470,63
18.9043,480,59
18.9043,490,40
18.9043,500,46
18.9043,510,69
18.9043,520,56
18.9043,530,63
18.9043,540,53
18.9043,550,57
18.9043,560,55
18.9043,570,51
18.9043,580,53
18.9043,590,42
18.9043,600,40
18.9043,610,52
18.9043,620,52
18.9043,630,43
18.9043,640,33
18.9043,650,38
18.9043,660,43
18.9043,670,39
18.9043,680,36
18.9043,690,41
18.9043,700,22
18.9043,710,34
18.9043,720,21
18.9043,730,31
18.9043,740,18
18.9043,750,22
18.9043,760,19
18.9043,770,13
18.9043,780,25
18.9043,790,20
18.9043,800,13
18.9043,810,19
18.9043,820,20
18.9043,830,9
18.9043,840,11
18.9043,850,10
18.9043,860,25
18.9043,870,13
18.9043,880,14
18.9043,890,14
18.9043,900,18
18.9043,910,13
18.9043,920,19
18.9043,930,15
18.9043,940,22
18.9043,950,32
18.9043,960,6
18.9043,970,6
18.9043,980,11
18.9043,990,18
19.5921,0,0
19.5921,10,0
19.5921,20,0
19.5921,30,0
19.5921,40,0
19.5921,50,103
19.5921,60,72
19.5921,70,74
19.5921,80,42
19.5921,90,64
19.5921,100,63
19.5921,110,71
19.5921,120,52
19.5921,130,60
19.5921,140,64
19.5921,150,96
19.5921,160,61
19.5921,170,64
19.5921,180,52
19.5921,190,97
19.5921,200,75
19.5921,210,78
19.5921,220,62
19.5921,230,72
19.5921,240,56
19.5921,250,87
19.5921,260,74
19.5921,270,111
19.5921,280,86
19.5921,290,67
19.5921,300,72
19.5921,310,61
19.5921,320,61
19.5921,330,77
19.5921,340,75
19.5921,350,85
19.5921,360,62
19.5921,370,69
19.5921,380,77
19.5921,390,67
19.5921,400,44
19.5921,410,71
19.5921,420,74
19.5921,430,68
19.5921,440,67
19.5921,450,62
19.5921,460,59
19.5921,470,67
19.5921,480,44
19.5921,490,44
19.5921,500,46
19.5921,510,66
19.5921,520,68
19.5921,530,63
19.5921,540,45
19.5921,550,42
19.5921,560,55
19.5921,570,48
19.5921,580,48
19.5921,590,38
19.5921,600,40
19.5921,610,39
19.5921,620,43
19.5921,630,37
19.5921,640,34
19.5921,650,41
19.5921,660,51
19.5921,670,39
19.5921,680,34
19.5921,690,31
19.5921,700,22
19.5921,710,34
19.5921,720,32
19.5921,730,28
19.5921,740,19
19.5921,750,15
19.5921,760,25
19.5921,770,27
19.5921,780,20
19.5921,790,20
19.5921,800,19
19.5921,810,28
19.5921,820,20
19.5921,830,15
19.5921,840,10
19.5921,850,12
19.5921,860,15
19.5921,870,12
19.5921,880,11
19.5921,890,9
19.5921,900,12
19.5921,910,17
19.5921,920,15
19.5921,930,15
19.5921,940,18
19.5921,950,28
19.5921,960,14
19.5921,970,10
19.5921,980,9
19.5921,990,5
20.2798,0,0
20.2798,10,0
20.2798,20,0
20.2798,30,0
20.2798,40,0
20.2798,50,103
20.2798,60,82
20.2798,70,63
20.2798,80,56
20.2798,90,63
20.2798,100,67
20.2798,110,56
20.2798,120,59
20.2798,130,75
20.2798,140,51
20.2798,150,74
20.2798,160,69
20.2798,170,70
20.2798,180,66
20.2798,190,77
20.2798,200,60
20.2798,210,56
20.2798,220,72
20.2798,230,61
20.2798,240,67
20.2798,250,87
20.2798,260,71
20.2798,270,118
20.2798,280,96
20.2798,290,64
20.2798,300,90
20.2798,310,75
20.2798,320,73
20.2798,330,61
20.2798,340,74
20.2798,350,66
20.2798,360,52
20.2798,370,81
20.2798,380,56
20.2798,390,57
20.2798,400,55
20.2798,410,58
20.2798,420,64
20.2798,430,68
20.2798,440,62
20.2798,450,55
20.2798,460,58
20.2798,470,55
20.2798,480,49
20.2798,490,30
20.2798,500,51
20.2798,510,57
20.2798,520,69
20.2798,530,59
20.2798,540,41
20.2798,550,56
20.2798,560,60
20.2798,570,33
20.2798,580,33
20.2798,590,27
20.2798,600,51
20.2798,610,50
20.2798,620,38
20.2798,630,40
20.2798,640,33
20.2798,650,42
20.2798,660,31
20.2798,670,29
20.2798,680,47
20.2798,690,28
20.2798,700,27
20.2798,710,22
20.2798,720,22
20.2798,730,35
20.2798,740,13
20.2798,750,24
20.2798,760,15
20.2798,770,22
20.2798,780,17
20.2798,790,17
20.2798,800,24
20.2798,810,13
20.2798,820,22
20.2798,830,21
20.2798,840,15
20.2798,850,14
20.2798,860,15
20.2798,870,9
20.2798,880,17
20.2798,890,15
20.2798,900,9
20.2798,910,14
20.2798,920,14
20.2798,930,20
20.2798,940,22
20.2798,950,13
20.2798,960,7
20.2798,970,13
20.2798,980,11
20.2798,990,8
20.9676,0,0
20.9676,10,0
20.9676,20,0
20.9676,30,0
20.9676,40,0
20.9676,50,95
20.9676,60,87
20.9676,70,60
20.9676,80,45
20.9676,90,64
20.9676,100,64
20.9676,110,57
20.9676,120,61
20.9676,130,75
20.9676,140,70
20.9676,150,78
20.9676,160,57
20.9676,170,76
20.9676,180,74
20.9676,190,97
20.9676,200,64
20.9676,210,81
20.9676,220,70
20.9676,230,80
20.9676,240,65
20.9676,250,61
20.9676,260,67
20.9676,270,91
20.9676,280,90
20.9676,290,65
20.9676,300,68
20.9676,310,62
20.9676,320,92
20.9676,330,68
20.9676,340,71
20.9676,350,74
20.9676,360,80
20.9676,370,56
20.9676,380,64
20.9676,390,65
20.9676,400,54
20.9676,410,61
20.9676,420,68
20.9676,430,66
20.9676,440,70
20.9676,450,51
20.9676,460,65
20.9676,470,55
20.9676,480,53
20.9676,490,59
20.9676,500,65
20.9676,510,72
20.9676,520,59
20.9676,530,53
20.9676,540,54
20.9676,550,50
20.9676,560,60
20.9676,570,44
20.9676,580,40
20.9676,590,40
20.9676,600,49
20.9676,610,46
20.9676,620,43
20.9676,630,37
20.9676,640,28
20.9676,650,43
20.9676,660,40
20.9676,670,21
20.9676,680,55
20.9676,690,21
20.9676,700,22
20.9676,710,36
20.9676,720,29
20.9676,730,35
20.9676,740,23
20.9676,750,28
20.9676,760,23
20.9676,770,18
20.9676,780,12
20.9676,790,20
20.9676,800,22
20.9676,810,22
20.9676,820,24
20.9676,830,14
20.9676,840,19
20.9676,850,12
20.9676,860,13
20.9676,870,10
20.9676,880,12
20.9676,890,11
20.9676,900,14
20.9676,910,12
20.9676,920,12
20.9676,930,16
20.9676,940,23
20.9676,950,20
20.9676,960,14
20.9676,970,9
20.9676,980,11
20.9676,990,7
21.6554,0,0
21.6554,10,0
21.6554,20,0
21.6554,30,0
21.6554,40,0
21.6554,50,116
21.6554,60,86
21.6554,70,75
21.6554,80,40
21.6554,90,82
21.6554,100,56
21.6554,110,69
21.6554,120,67
21.6554,130,67
21.6554,140,89
21.6554,150,81
21.6554,160,43
21.6554,170,82
21.6554,180,70
21.6554,190,94
21.6554,200,63
21.6554,210,64
21.6554,220,71
21.6554,230,74
21.6554,240,50
21.6554,250,89
21.6554,260,60
21.6554,270,118
21.6554,280,61
21.6554,290,63
21.6554,300,75
21.6554,310,66
21.6554,320,93
21.6554,330,73
21.6554,340,59
21.6554,350,86
21.6554,360,73
21.6554,370,66
21.6554,380,59
21.6554,390,51
21.6554,400,51
21.6554,410,69
21.6554,420,65
21.6554,430,64
21.6554,440,55
21.6554,450,55
21.6554,460,58
21.6554,470,57
21.6554,480,53
21.6554,490,37
21.6554,500,59
21.6554,510,74
21.6554,520,54
21.6554,530,52
21.6554,540,49
21.6554,550,58
21.6554,560,58
21.6554,570,42
21.6554,580,45
21.6554,590,36
21.6554,600,60
21.6554,610,34
21.6554,620,50
21.6554,630,29
21.6554,640,37
21.6554,650,31
21.6554,660,44
21.6554,670,26
21.6554,680,38
21.6554,690,16
21.6554,700,34
21.6554,710,25
21.6554,720,35
21.6554,730,23
21.6554,740,18
21.6554,750,21
21.6554,760,27
21.6554,770,27
21.6554,780,24
21.6554,790,25
21.6554,800,17
21.6554,810,19
21.6554,820,21
21.6554,830,14
21.6554,840,18
21.6554,850,16
21.6554,860,12
21.6554,870,15
21.6554,880,16
21.6554,890,14
21.6554,900,13
21.6554,910,22
21.6554,920,15
21.6554,930,15
21.6554,940,22
21.6554,950,12
21.6554,960,6
21.6554,970,9
21.6554,980,10
21.6554,990,8
22.3432,0,0
22.3432,10,0
22.3432,20,0
22.3432,30,0
22.3432,40,0
22.3432,50,120
22.3432,60,80
22.3432,70,66
22.3432,80,52
22.3432,90,69
22.3432,100,69
22.3432,110,55
22.3432,120,63
22.3432,130,59
22.3432,140,71
22.3432,150,67
22.3432,160,66
22.3432,170,42
22.3432,180,80
22.3432,190,85
22.3432,200,51
22.3432,210,76
22.3432,220,83
22.3432,230,64
22.3432,240,80
22.3432,250,89
22.3432,260,58
22.3432,270,109
