m_B,deltaE,nFlux_pi0,nFlux_eta
2.1891,770,20,5
2.1891,780,17,3
2.1891,790,22,2
2.1891,800,13,2
2.1891,810,20,1
2.1891,820,21,3
2.1891,830,9,7
2.1891,840,11,10
2.1891,850,6,7
2.1891,860,10,4
2.1891,870,10,8
2.1891,880,9,6
2.1891,890,17,6
2.1891,900,18,11
2.1891,910,11,7
2.1891,920,6,7
2.1891,930,11,0
2.1891,940,10,2
2.1891,950,10,2
2.1891,960,2,4
2.1891,970,9,13
2.1891,980,2,12
2.1891,990,8,8
2.33256,0,0,0
2.33256,10,0,0
2.33256,20,0,0
2.33256,30,0,0
2.33256,40,0,0
2.33256,50,0,0
2.33256,60,1,0
2.33256,70,30,0
2.33256,80,46,0
2.33256,90,38,0
2.33256,100,20,0
2.33256,110,25,0
2.33256,120,18,0
2.33256,130,28,0
2.33256,140,27,0
2.33256,150,47,0
2.33256,160,32,0
2.33256,170,34,0
2.33256,180,23,0
2.33256,190,31,0
2.33256,200,32,0
2.33256,210,25,0
2.33256,220,39,0
2.33256,230,30,0
2.33256,240,56,0
2.33256,250,22,0
2.33256,260,34,0
2.33256,270,25,0
2.33256,280,41,1
2.33256,290,37,2
2.33256,300,43,0
2.33256,310,41,1
2.33256,320,39,0
2.33256,330,19,0
2.33256,340,27,1
2.33256,350,39,2
2.33256,360,52,0
2.33256,370,47,5
2.33256,380,31,14
2.33256,390,38,5
2.33256,400,25,5
2.33256,410,30,1
2.33256,420,27,1
2.33256,430,49,3
2.33256,440,41,3
2.33256,450,37,7
2.33256,460,23,3
2.33256,470,29,5
2.33256,480,64,5
2.33256,490,59,3
2.33256,500,32,3
2.33256,510,19,0
2.33256,520,20,5
2.33256,530,28,5
2.33256,540,33,5
2.33256,550,32,6
2.33256,560,19,5
2.33256,570,27,6
2.33256,580,37,2
2.33256,590,56,7
2.33256,600,22,4
2.33256,610,17,1
2.33256,620,13,6
2.33256,630,23,4
2.33256,640,25,8
2.33256,650,17,4
2.33256,660,15,6
2.33256,670,33,4
2.33256,680,18,7
2.33256,690,13,3
2.33256,700,12,8
2.33256,710,18,4
2.33256,720,26,4
2.33256,730,22,4
2.33256,740,9,7
2.33256,750,13,2
2.33256,760,14,7
2.33256,770,25,4
2.33256,780,17,5
2.33256,790,19,1
2.33256,800,16,2
2.33256,810,20,5
2.33256,820,35,4
2.33256,830,14,5
2.33256,840,4,6
2.33256,850,11,9
2.33256,860,12,4
2.33256,870,5,5
2.33256,880,6,7
2.33256,890,8,4
2.33256,900,12,9
2.33256,910,8,1
2.33256,920,10,8
2.33256,930,5,2
2.33256,940,5,5
2.33256,950,8,2
2.33256,960,7,3
2.33256,970,5,9
2.33256,980,5,6
2.33256,990,5,5
2.48543,0,0,0
2.48543,10,0,0
2.48543,20,0,0
2.48543,30,0,0
2.48543,40,0,0
2.48543,50,0,0
2.48543,60,0,0
2.48543,70,32,0
2.48543,80,41,0
2.48543,90,46,0
2.48543,100,40,0
2.48543,110,23,0
2.48543,120,20,0
2.48543,130,26,0
2.48543,140,31,0
2.48543,150,43,0
2.48543,160,40,0
2.48543,170,35,0
2.48543,180,20,0
2.48543,190,38,0
2.48543,200,29,0
2.48543,210,30,0
2.48543,220,35,0
2.48543,230,37,0
2.48543,240,52,0
2.48543,250,14,0
2.48543,260,37,0
2.48543,270,26,0
2.48543,280,34,2
2.48543,290,28,1
2.48543,300,34,1
2.48543,310,43,2
2.48543,320,35,1
2.48543,330,22,1
2.48543,340,21,3
2.48543,350,36,4
2.48543,360,52,1
2.48543,370,48,3
2.48543,380,20,5
2.48543,390,35,5
2.48543,400,35,1
2.48543,410,14,2
2.48543,420,29,0
2.48543,430,46,1
2.48543,440,50,3
2.48543,450,47,4
2.48543,460,26,4
2.48543,470,35,3
2.48543,480,69,5
2.48543,490,51,7
2.48543,500,43,13
2.48543,510,37,1
2.48543,520,23,3
2.48543,530,24,3
2.48543,540,21,10
2.48543,550,33,10
2.48543,560,15,2
2.48543,570,40,6
2.48543,580,49,2
2.48543,590,59,9
2.48543,600,22,8
2.48543,610,29,2
2.48543,620,5,1
2.48543,630,18,4
2.48543,640,22,4
2.48543,650,21,2
2.48543,660,19,6
2.48543,670,20,5
2.48543,680,18,8
2.48543,690,23,1
2.48543,700,21,2
2.48543,710,24,6
2.48543,720,16,4
2.48543,730,18,6
2.48543,740,9,4
2.48543,750,18,2
2.48543,760,14,3
2.48543,770,10,5
2.48543,780,15,3
2.48543,790,15,1
2.48543,800,19,0
2.48543,810,16,4
2.48543,820,30,6
2.48543,830,13,9
2.48543,840,9,7
2.48543,850,9,4
2.48543,860,9,7
2.48543,870,5,3
2.48543,880,6,3
2.48543,890,8,2
2.48543,900,14,4
2.48543,910,13,9
2.48543,920,11,6
2.48543,930,7,4
2.48543,940,2,6
2.48543,950,9,5
2.48543,960,3,1
2.48543,970,5,10
2.48543,980,9,3
2.48543,990,0,2
2.64831,0,0,0
2.64831,10,0,0
2.64831,20,0,0
2.64831,30,0,0
2.64831,40,0,0
2.64831,50,0,0
2.64831,60,0,0
2.64831,70,32,0
2.64831,80,51,0
2.64831,90,41,0
2.64831,100,26,0
2.64831,110,22,0
2.64831,120,23,0
2.64831,130,34,0
2.64831,140,22,0
2.64831,150,41,0
2.64831,160,29,0
2.64831,170,38,0
2.64831,180,24,0
2.64831,190,36,0
2.64831,200,32,0
2.64831,210,24,0
2.64831,220,31,0
2.64831,230,28,0
2.64831,240,48,0
2.64831,250,14,0
2.64831,260,33,0
2.64831,270,28,0
2.64831,280,44,3
2.64831,290,31,1
2.64831,300,33,1
2.64831,310,50,2
2.64831,320,48,3
2.64831,330,27,2
2.64831,340,27,2
2.64831,350,36,2
2.64831,360,33,6
2.64831,370,39,3
2.64831,380,31,3
2.64831,390,34,4
2.64831,400,36,2
2.64831,410,27,3
2.64831,420,30,0
2.64831,430,48,1
2.64831,440,42,3
2.64831,450,32,1
2.64831,460,33,2
2.64831,470,33,4
2.64831,480,77,11
2.64831,490,54,10
2.64831,500,45,6
2.64831,510,20,2
2.64831,520,22,6
2.64831,530,23,7
2.64831,540,19,9
2.64831,550,31,7
2.64831,560,25,3
2.64831,570,29,6
2.64831,580,40,4
2.64831,590,52,8
2.64831,600,19,12
2.64831,610,26,1
2.64831,620,15,1
2.64831,630,21,2
2.64831,640,14,9
2.64831,650,24,3
2.64831,660,18,7
2.64831,670,24,2
2.64831,680,8,3
2.64831,690,29,3
2.64831,700,16,2
2.64831,710,14,5
2.64831,720,21,8
2.64831,730,21,10
2.64831,740,13,11
2.64831,750,18,4
2.64831,760,11,4
2.64831,770,19,4
2.64831,780,20,4
2.64831,790,21,4
2.64831,800,15,8
2.64831,810,15,4
2.64831,820,30,2
2.64831,830,17,6
2.64831,840,10,6
2.64831,850,12,6
2.64831,860,15,2
2.64831,870,9,3
2.64831,880,12,7
2.64831,890,7,4
2.64831,900,14,1
2.64831,910,14,5
2.64831,920,12,7
2.64831,930,13,1
2.64831,940,5,3
2.64831,950,14,2
2.64831,960,3,5
2.64831,970,7,9
2.64831,980,4,4
2.64831,990,5,8
2.82187,0,0,0
2.82187,10,0,0
2.82187,20,0,0
2.82187,30,0,0
2.82187,40,0,0
2.82187,50,0,0
2.82187,60,0,0
2.82187,70,29,0
2.82187,80,39,0
2.82187,90,48,0
2.82187,100,28,0
2.82187,110,33,0
2.82187,120,23,0
2.82187,130,27,0
2.82187,140,29,0
2.82187,150,35,0
2.82187,160,40,0
2.82187,170,43,0
2.82187,180,19,0
2.82187,190,46,0
2.82187,200,34,0
2.82187,210,22,0
2.82187,220,47,0
2.82187,230,28,0
2.82187,240,57,0
2.82187,250,17,0
2.82187,260,33,0
2.82187,270,29,0
2.82187,280,44,3
2.82187,290,29,3
2.82187,300,42,2
2.82187,310,52,1
2.82187,320,49,1
2.82187,330,32,2
2.82187,340,27,2
2.82187,350,41,4
2.82187,360,46,1
2.82187,370,35,5
2.82187,380,39,10
2.82187,390,37,3
2.82187,400,32,6
2.82187,410,39,4
2.82187,420,30,0
2.82187,430,38,4
2.82187,440,48,1
2.82187,450,46,7
2.82187,460,38,2
2.82187,470,43,5
2.82187,480,68,9
2.82187,490,63,4
2.82187,500,29,11
2.82187,510,27,0
2.82187,520,21,3
2.82187,530,24,5
2.82187,540,19,8
2.82187,550,26,10
2.82187,560,16,3
2.82187,570,45,8
2.82187,580,40,4
2.82187,590,46,7
2.82187,600,28,4
2.82187,610,10,0
2.82187,620,23,1
2.82187,630,24,4
2.82187,640,23,3
2.82187,650,24,4
2.82187,660,21,4
2.82187,670,27,11
2.82187,680,13,3
2.82187,690,14,1
2.82187,700,31,4
2.82187,710,22,5
2.82187,720,14,1
2.82187,730,15,9
2.82187,740,14,7
2.82187,750,18,2
2.82187,760,13,3
2.82187,770,17,3
2.82187,780,18,8
2.82187,790,19,2
2.82187,800,14,3
2.82187,810,17,3
2.82187,820,14,6
2.82187,830,18,2
2.82187,840,5,8
2.82187,850,14,3
2.82187,860,9,6
2.82187,870,12,1
2.82187,880,10,4
2.82187,890,9,3
2.82187,900,13,7
2.82187,910,7,6
2.82187,920,12,7
2.82187,930,11,2
2.82187,940,10,6
2.82187,950,8,2
2.82187,960,5,3
2.82187,970,6,14
2.82187,980,4,5
2.82187,990,8,8
3.0068,0,0,0
3.0068,10,0,0
3.0068,20,0,0
3.0068,30,0,0
3.0068,40,0,0
3.0068,50,0,0
3.0068,60,0,0
3.0068,70,31,0
3.0068,80,51,0
3.0068,90,40,0
3.0068,100,37,0
3.0068,110,40,0
3.0068,120,28,0
3.0068,130,18,0
3.0068,140,29,0
3.0068,150,49,0
3.0068,160,35,0
3.0068,170,42,0
3.0068,180,25,0
3.0068,190,26,0
3.0068,200,33,0
3.0068,210,25,0
3.0068,220,54,0
3.0068,230,29,0
3.0068,240,38,0
3.0068,250,23,0
3.0068,260,44,0
3.0068,270,29,0
3.0068,280,34,3
3.0068,290,34,5
3.0068,300,34,1
3.0068,310,52,1
3.0068,320,38,1
3.0068,330,18,2
3.0068,340,31,0
3.0068,350,42,1
3.0068,360,41,3
3.0068,370,50,4
3.0068,380,36,7
3.0068,390,42,9
3.0068,400,33,4
3.0068,410,30,1
3.0068,420,35,2
3.0068,430,37,2
3.0068,440,47,2
3.0068,450,47,5
3.0068,460,23,1
3.0068,470,31,3
3.0068,480,69,7
3.0068,490,50,7
3.0068,500,32,6
3.0068,510,28,1
3.0068,520,17,3
3.0068,530,24,4
3.0068,540,31,8
3.0068,550,34,7
3.0068,560,23,3
3.0068,570,33,8
3.0068,580,45,4
3.0068,590,47,5
3.0068,600,28,7
3.0068,610,15,0
3.0068,620,11,2
3.0068,630,14,7
3.0068,640,18,9
3.0068,650,24,3
3.0068,660,31,3
3.0068,670,16,4
3.0068,680,28,9
3.0068,690,30,2
3.0068,700,12,5
3.0068,710,15,4
3.0068,720,21,5
3.0068,730,18,9
3.0068,740,18,9
3.0068,750,18,11
3.0068,760,14,7
3.0068,770,14,2
3.0068,780,16,3
3.0068,790,20,2
3.0068,800,17,6
3.0068,810,18,4
3.0068,820,26,2
3.0068,830,14,6
3.0068,840,7,7
3.0068,850,4,6
3.0068,860,5,1
3.0068,870,3,2
3.0068,880,8,3
3.0068,890,8,4
3.0068,900,17,6
3.0068,910,7,7
3.0068,920,6,6
3.0068,930,11,2
3.0068,940,9,2
3.0068,950,10,3
3.0068,960,8,7
3.0068,970,3,8
3.0068,980,6,6
3.0068,990,9,9
3.20385,0,0,0
3.20385,10,0,0
3.20385,20,0,0
3.20385,30,0,0
3.20385,40,0,0
3.20385,50,0,0
3.20385,60,0,0
3.20385,70,40,0
3.20385,80,54,0
3.20385,90,37,0
3.20385,100,27,0
3.20385,110,27,0
3.20385,120,27,0
3.20385,130,26,0
3.20385,140,34,0
3.20385,150,47,0
3.20385,160,31,0
3.20385,170,31,0
3.20385,180,19,0
3.20385,190,29,0
3.20385,200,28,0
3.20385,210,19,0
3.20385,220,44,0
3.20385,230,29,0
3.20385,240,50,0
3.20385,250,17,0
3.20385,260,31,0
3.20385,270,39,0
3.20385,280,31,1
3.20385,290,25,1
3.20385,300,28,0
3.20385,310,55,0
3.20385,320,43,1
3.20385,330,25,0
3.20385,340,30,0
3.20385,350,38,3
3.20385,360,49,1
3.20385,370,43,3
3.20385,380,26,7
3.20385,390,43,5
3.20385,400,28,6
3.20385,410,25,3
3.20385,420,35,3
3.20385,430,43,2
3.20385,440,46,2
3.20385,450,37,2
3.20385,460,30,0
3.20385,470,26,6
3.20385,480,49,6
3.20385,490,45,8
3.20385,500,37,4
3.20385,510,16,2
3.20385,520,24,4
3.20385,530,26,5
3.20385,540,18,8
3.20385,550,45,8
3.20385,560,28,1
3.20385,570,29,6
3.20385,580,56,4
3.20385,590,48,9
3.20385,600,28,6
3.20385,610,13,1
3.20385,620,14,3
3.20385,630,17,5
3.20385,640,25,7
3.20385,650,25,2
3.20385,660,14,3
3.20385,670,22,2
3.20385,680,13,4
3.20385,690,26,1
3.20385,700,20,6
3.20385,710,20,4
3.20385,720,32,4
3.20385,730,18,6
3.20385,740,12,2
3.20385,750,14,6
3.20385,760,21,2
3.20385,770,17,4
3.20385,780,15,5
3.20385,790,21,4
3.20385,800,10,7
3.20385,810,21,2
3.20385,820,21,3
3.20385,830,5,5
3.20385,840,7,13
3.20385,850,9,5
3.20385,860,11,4
3.20385,870,12,4
3.20385,880,8,3
3.20385,890,12,2
3.20385,900,13,4
3.20385,910,7,4
3.20385,920,12,6
3.20385,930,5,3
3.20385,940,9,3
3.20385,950,9,1
3.20385,960,10,7
3.20385,970,5,11
3.20385,980,2,6
3.20385,990,7,3
3.41382,0,0,0
3.41382,10,0,0
3.41382,20,0,0
3.41382,30,0,0
3.41382,40,0,0
3.41382,50,0,0
3.41382,60,0,0
3.41382,70,27,0
3.41382,80,46,0
3.41382,90,40,0
3.41382,100,28,0
3.41382,110,35,0
3.41382,120,31,0
3.41382,130,22,0
3.41382,140,31,0
3.41382,150,34,0
3.41382,160,27,0
3.41382,170,36,0
3.41382,180,25,0
3.41382,190,47,0
3.41382,200,32,0
3.41382,210,19,0
3.41382,220,41,0
3.41382,230,27,0
3.41382,240,46,0
3.41382,250,16,0
3.41382,260,24,0
3.41382,270,24,0
3.41382,280,36,7
3.41382,290,24,5
3.41382,300,51,2
3.41382,310,53,1
3.41382,320,37,2
3.41382,330,22,2
3.41382,340,31,2
3.41382,350,35,2
3.41382,360,44,2
3.41382,370,50,6
3.41382,380,27,4
3.41382,390,50,6
3.41382,400,27,1
3.41382,410,44,5
3.41382,420,25,2
3.41382,430,48,3
3.41382,440,40,2
3.41382,450,44,10
3.41382,460,19,3
3.41382,470,39,10
3.41382,480,49,6
3.41382,490,43,8
3.41382,500,42,6
3.41382,510,21,2
3.41382,520,17,2
3.41382,530,27,6
3.41382,540,20,15
3.41382,550,27,5
3.41382,560,26,0
3.41382,570,33,2
3.41382,580,48,2
3.41382,590,47,10
3.41382,600,29,7
3.41382,610,20,4
3.41382,620,14,3
3.41382,630,20,5
3.41382,640,20,5
3.41382,650,25,4
3.41382,660,23,1
3.41382,670,22,3
3.41382,680,21,4
3.41382,690,25,1
3.41382,700,20,6
3.41382,710,19,5
3.41382,720,16,4
3.41382,730,13,9
3.41382,740,11,6
3.41382,750,12,7
3.41382,760,12,0
3.41382,770,16,2
3.41382,780,19,3
3.41382,790,10,4
3.41382,800,13,1
3.41382,810,23,4
3.41382,820,31,4
3.41382,830,14,4
3.41382,840,14,11
3.41382,850,11,5
3.41382,860,8,4
3.41382,870,7,7
3.41382,880,14,12
3.41382,890,5,7
3.41382,900,12,3
3.41382,910,12,5
3.41382,920,11,7
3.41382,930,12,5
3.41382,940,9,4
3.41382,950,7,4
3.41382,960,6,5
3.41382,970,4,13
3.41382,980,7,5
3.41382,990,4,11
3.63755,0,0,0
3.63755,10,0,0
3.63755,20,0,0
3.63755,30,0,0
3.63755,40,0,0
3.63755,50,0,0
3.63755,60,0,0
3.63755,70,28,0
3.63755,80,35,0
3.63755,90,53,0
3.63755,100,28,0
3.63755,110,27,0
3.63755,120,37,0
3.63755,130,21,0
3.63755,140,33,0
3.63755,150,35,0
3.63755,160,27,0
3.63755,170,25,0
3.63755,180,23,0
3.63755,190,29,0
3.63755,200,32,0
3.63755,210,32,0
3.63755,220,41,0
3.63755,230,33,0
3.63755,240,47,0
3.63755,250,19,0
3.63755,260,35,0
3.63755,270,27,0
3.63755,280,44,2
3.63755,290,31,0
3.63755,300,38,0
3.63755,310,50,1
3.63755,320,39,2
3.63755,330,28,2
3.63755,340,31,2
3.63755,350,39,2
3.63755,360,35,0
3.63755,370,35,9
3.63755,380,24,3
3.63755,390,31,8
3.63755,400,21,5
3.63755,410,26,5
3.63755,420,28,0
3.63755,430,43,5
3.63755,440,33,5
3.63755,450,51,6
3.63755,460,30,2
3.63755,470,41,8
3.63755,480,60,7
3.63755,490,46,9
3.63755,500,38,5
3.63755,510,23,2
3.63755,520,19,2
3.63755,530,31,6
3.63755,540,21,13
3.63755,550,27,6
3.63755,560,22,6
3.63755,570,27,2
3.63755,580,38,5
3.63755,590,49,7
3.63755,600,26,3
3.63755,610,22,1
3.63755,620,19,4
3.63755,630,27,4
3.63755,640,31,6
3.63755,650,25,3
3.63755,660,24,3
3.63755,670,18,5
3.63755,680,18,6
3.63755,690,20,3
3.63755,700,10,2
3.63755,710,15,3
3.63755,720,21,5
3.63755,730,17,7
3.63755,740,11,5
3.63755,750,9,3
3.63755,760,15,2
3.63755,770,23,4
3.63755,780,21,1
3.63755,790,15,9
3.63755,800,15,6
3.63755,810,23,5
3.63755,820,31,4
3.63755,830,12,4
3.63755,840,4,7
3.63755,850,5,3
3.63755,860,20,7
3.63755,870,11,6
3.63755,880,10,5
3.63755,890,10,3
3.63755,900,13,6
3.63755,910,11,7
3.63755,920,11,5
3.63755,930,13,2
3.63755,940,4,6
3.63755,950,9,1
3.63755,960,4,8
3.63755,970,4,13
3.63755,980,2,6
3.63755,990,4,7
3.87593,0,0,0
3.87593,10,0,0
3.87593,20,0,0
3.87593,30,0,0
3.87593,40,2,0
3.87593,50,0,0
3.87593,60,0,0
3.87593,70,28,0
3.87593,80,28,0
3.87593,90,52,0
3.87593,100,27,0
3.87593,110,30,0
3.87593,120,28,0
3.87593,130,27,0
3.87593,140,31,0
3.87593,150,34,0
3.87593,160,29,0
3.87593,170,20,0
3.87593,180,18,0
3.87593,190,34,0
3.87593,200,27,0
3.87593,210,21,0
3.87593,220,44,0
3.87593,230,33,0
3.87593,240,40,0
3.87593,250,15,0
3.87593,260,37,0
3.87593,270,29,0
3.87593,280,34,2
3.87593,290,26,1
3.87593,300,50,1
3.87593,310,46,3
3.87593,320,39,4
3.87593,330,36,1
3.87593,340,46,0
3.87593,350,31,1
3.87593,360,51,4
3.87593,370,39,8
3.87593,380,24,5
3.87593,390,40,3
3.87593,400,30,3
3.87593,410,31,4
3.87593,420,28,2
3.87593,430,30,1
3.87593,440,40,3
3.87593,450,31,9
3.87593,460,20,3
3.87593,470,35,6
3.87593,480,59,9
3.87593,490,51,7
3.87593,500,36,9
3.87593,510,27,1
3.87593,520,21,8
3.87593,530,29,4
3.87593,540,22,10
3.87593,550,41,4
3.87593,560,23,3
3.87593,570,30,6
3.87593,580,54,5
3.87593,590,49,9
3.87593,600,27,2
3.87593,610,16,1
3.87593,620,12,2
3.87593,630,26,5
3.87593,640,17,6
3.87593,650,25,3
3.87593,660,22,4
3.87593,670,30,4
3.87593,680,19,5
3.87593,690,27,0
3.87593,700,16,4
3.87593,710,17,4
3.87593,720,25,4
3.87593,730,18,8
3.87593,740,10,7
3.87593,750,7,13
3.87593,760,16,2
3.87593,770,16,6
3.87593,780,11,5
3.87593,790,20,2
3.87593,800,16,6
3.87593,810,25,2
3.87593,820,24,2
3.87593,830,10,1
3.87593,840,6,6
3.87593,850,4,6
3.87593,860,10,1
3.87593,870,7,5
3.87593,880,13,3
3.87593,890,17,3
3.87593,900,10,5
3.87593,910,7,5
3.87593,920,10,3
3.87593,930,9,2
3.87593,940,7,2
3.87593,950,8,0
3.87593,960,3,6
3.87593,970,9,11
3.87593,980,7,7
3.87593,990,6,5
4.12995,0,0,0
4.12995,10,0,0
4.12995,20,0,0
4.12995,30,0,0
4.12995,40,0,0
4.12995,50,1,0
4.12995,60,0,0
4.12995,70,33,0
4.12995,80,32,0
4.12995,90,39,0
4.12995,100,30,0
4.12995,110,22,0
4.12995,120,25,0
4.12995,130,25,0
4.12995,140,22,0
4.12995,150,33,0
4.12995,160,43,0
4.12995,170,40,0
4.12995,180,24,0
4.12995,190,33,0
4.12995,200,37,0
4.12995,210,18,0
4.12995,220,40,0
4.12995,230,34,0
4.12995,240,49,0
4.12995,250,20,0
4.12995,260,31,0
4.12995,270,31,0
4.12995,280,29,4
4.12995,290,39,0
4.12995,300,26,2
4.12995,310,53,4
4.12995,320,25,5
4.12995,330,26,2
4.12995,340,34,0
4.12995,350,33,1
4.12995,360,50,2
4.12995,370,44,4
4.12995,380,29,8
4.12995,390,36,8
4.12995,400,32,4
4.12995,410,26,7
4.12995,420,24,2
4.12995,430,34,1
4.12995,440,42,2
4.12995,450,57,5
4.12995,460,22,1
4.12995,470,40,8
4.12995,480,55,12
4.12995,490,34,4
4.12995,500,25,5
4.12995,510,26,2
4.12995,520,21,4
4.12995,530,25,10
4.12995,540,23,12
4.12995,550,39,7
4.12995,560,31,4
4.12995,570,30,5
4.12995,580,52,2
4.12995,590,45,13
4.12995,600,20,7
4.12995,610,16,5
4.12995,620,10,4
4.12995,630,25,5
4.12995,640,26,8
4.12995,650,31,5
4.12995,660,16,3
4.12995,670,27,3
4.12995,680,16,6
4.12995,690,22,4
4.12995,700,17,3
4.12995,710,16,4
4.12995,720,17,2
4.12995,730,18,8
4.12995,740,15,6
4.12995,750,9,6
4.12995,760,20,3
4.12995,770,19,0
4.12995,780,23,2
4.12995,790,15,4
4.12995,800,10,2
4.12995,810,21,4
4.12995,820,29,7
4.12995,830,13,4
4.12995,840,15,6
4.12995,850,9,3
4.12995,860,12,4
4.12995,870,12,3
4.12995,880,9,1
4.12995,890,10,7
4.12995,900,17,1
4.12995,910,10,5
4.12995,920,10,7
4.12995,930,13,4
4.12995,940,9,5
4.12995,950,10,1
4.12995,960,8,7
4.12995,970,6,15
4.12995,980,5,9
4.12995,990,8,7
4.4006,0,0,0
4.4006,10,0,0
4.4006,20,0,0
4.4006,30,0,0
4.4006,40,0,0
4.4006,50,0,0
4.4006,60,0,0
4.4006,70,39,0
4.4006,80,46,0
4.4006,90,40,0
4.4006,100,40,0
4.4006,110,28,0
4.4006,120,16,0
4.4006,130,16,0
4.4006,140,24,0
4.4006,150,47,0
4.4006,160,31,0
4.4006,170,41,0
4.4006,180,34,0
4.4006,190,35,0
4.4006,200,25,0
4.4006,210,21,0
4.4006,220,28,0
4.4006,230,33,0
4.4006,240,43,0
4.4006,250,13,0
4.4006,260,31,0
4.4006,270,21,0
4.4006,280,40,2
4.4006,290,29,2
4.4006,300,48,2
4.4006,310,52,2
4.4006,320,30,3
4.4006,330,35,0
4.4006,340,43,3
4.4006,350,27,2
4.4006,360,52,2
4.4006,370,42,3
4.4006,380,22,5
4.4006,390,35,5
4.4006,400,36,2
4.4006,410,32,3
4.4006,420,26,1
4.4006,430,36,2
4.4006,440,38,1
4.4006,450,43,4
4.4006,460,21,1
4.4006,470,44,2
4.4006,480,58,7
4.4006,490,61,8
4.4006,500,31,5
4.4006,510,19,0
4.4006,520,23,7
4.4006,530,16,4
4.4006,540,19,15
4.4006,550,32,7
4.4006,560,22,4
4.4006,570,29,4
4.4006,580,52,9
4.4006,590,45,10
4.4006,600,26,5
4.4006,610,22,3
4.4006,620,16,5
4.4006,630,18,2
4.4006,640,18,5
4.4006,650,30,2
4.4006,660,18,8
4.4006,670,22,6
4.4006,680,17,4
4.4006,690,16,2
4.4006,700,20,0
4.4006,710,18,5
4.4006,720,19,2
4.4006,730,22,3
4.4006,740,13,5
4.4006,750,11,1
4.4006,760,18,2
4.4006,770,20,0
4.4006,780,22,4
4.4006,790,12,3
4.4006,800,15,1
4.4006,810,20,2
4.4006,820,27,4
4.4006,830,14,2
4.4006,840,3,4
4.4006,850,16,4
4.4006,860,8,9
4.4006,870,7,4
4.4006,880,8,8
4.4006,890,12,2
4.4006,900,14,5
4.4006,910,11,4
4.4006,920,11,10
4.4006,930,18,2
4.4006,940,10,5
4.4006,950,8,0
4.4006,960,5,4
4.4006,970,8,17
4.4006,980,3,3
4.4006,990,8,10
4.689,0,0,0
4.689,10,0,0
4.689,20,0,0
4.689,30,0,0
4.689,40,0,0
4.689,50,0,0
4.689,60,0,0
4.689,70,36,0
4.689,80,51,0
4.689,90,48,0
4.689,100,33,0
4.689,110,27,0
4.689,120,17,0
4.689,130,20,0
4.689,140,30,0
4.689,150,30,0
4.689,160,30,0
4.689,170,26,0
4.689,180,24,0
4.689,190,34,0
4.689,200,22,0
4.689,210,25,0
4.689,220,29,0
4.689,230,38,0
4.689,240,41,0
4.689,250,19,0
4.689,260,37,0
4.689,270,19,0
4.689,280,48,8
4.689,290,35,4
4.689,300,34,1
4.689,310,61,4
4.689,320,34,1
4.689,330,16,2
4.689,340,40,1
4.689,350,43,2
4.689,360,46,3
4.689,370,33,3
4.689,380,28,5
4.689,390,30,8
4.689,400,32,4
4.689,410,32,5
4.689,420,30,5
4.689,430,45,0
4.689,440,36,4
4.689,450,51,4
4.689,460,24,4
4.689,470,48,8
4.689,480,46,6
4.689,490,51,9
4.689,500,31,8
4.689,510,15,1
4.689,520,12,2
4.689,530,21,9
4.689,540,21,11
4.689,550,30,3
4.689,560,25,2
4.689,570,28,8
4.689,580,49,10
4.689,590,60,7
4.689,600,22,3
4.689,610,12,1
4.689,620,9,2
4.689,630,18,5
4.689,640,17,2
4.689,650,24,1
4.689,660,21,6
4.689,670,23,8
4.689,680,25,6
4.689,690,31,3
4.689,700,19,2
4.689,710,14,7
4.689,720,22,4
4.689,730,12,7
4.689,740,9,7
4.689,750,19,8
4.689,760,20,3
4.689,770,20,1
4.689,780,20,1
4.689,790,22,5
4.689,800,15,3
4.689,810,30,4
4.689,820,23,4
4.689,830,13,4
4.689,840,9,11
4.689,850,8,5
4.689,860,9,3
4.689,870,7,4
4.689,880,12,1
4.689,890,12,5
4.689,900,11,4
4.689,910,15,0
4.689,920,4,2
4.689,930,10,7
4.689,940,7,5
4.689,950,5,2
4.689,960,7,3
4.689,970,10,15
4.689,980,3,2
4.689,990,5,10
4.99629,0,0,0
4.99629,10,0,0
4.99629,20,0,0
4.99629,30,0,0
4.99629,40,0,0
4.99629,50,0,0
4.99629,60,0,0
4.99629,70,37,0
4.99629,80,39,0
4.99629,90,48,0
4.99629,100,28,0
4.99629,110,29,0
4.99629,120,24,0
4.99629,130,25,0
4.99629,140,28,0
4.99629,150,40,0
4.99629,160,32,0
4.99629,170,27,0
4.99629,180,29,0
4.99629,190,44,0
4.99629,200,29,0
4.99629,210,29,0
4.99629,220,40,0
4.99629,230,25,0
4.99629,240,46,0
4.99629,250,13,0
4.99629,260,36,0
4.99629,270,31,0
4.99629,280,33,3
4.99629,290,37,2
4.99629,300,33,0
4.99629,310,53,4
4.99629,320,34,2
4.99629,330,24,0
4.99629,340,43,1
4.99629,350,44,1
4.99629,360,54,2
4.99629,370,45,5
4.99629,380,28,5
4.99629,390,39,4
4.99629,400,30,4
4.99629,410,23,5
4.99629,420,37,5
4.99629,430,51,5
4.99629,440,36,1
4.99629,450,39,3
4.99629,460,24,2
4.99629,470,48,7
4.99629,480,55,5
4.99629,490,40,12
4.99629,500,40,4
4.99629,510,27,2
4.99629,520,21,1
4.99629,530,37,4
4.99629,540,28,5
4.99629,550,34,5
