m_B,deltaE,nFlux_pi0,nFlux_eta
2.1891,770,20,11
2.1891,780,11,1
2.1891,790,11,10
2.1891,800,11,5
2.1891,810,5,4
2.1891,820,12,7
2.1891,830,12,2
2.1891,840,12,2
2.1891,850,6,3
2.1891,860,8,4
2.1891,870,11,4
2.1891,880,7,8
2.1891,890,9,5
2.1891,900,7,4
2.1891,910,13,13
2.1891,920,10,2
2.1891,930,15,5
2.1891,940,8,5
2.1891,950,13,10
2.1891,960,6,9
2.1891,970,4,3
2.1891,980,3,4
2.1891,990,6,6
2.33256,0,0,0
2.33256,10,0,0
2.33256,20,0,0
2.33256,30,0,0
2.33256,40,0,0
2.33256,50,0,0
2.33256,60,0,0
2.33256,70,31,0
2.33256,80,55,0
2.33256,90,27,0
2.33256,100,24,0
2.33256,110,18,0
2.33256,120,23,0
2.33256,130,25,0
2.33256,140,34,0
2.33256,150,29,0
2.33256,160,48,0
2.33256,170,13,0
2.33256,180,27,0
2.33256,190,34,0
2.33256,200,36,0
2.33256,210,33,0
2.33256,220,38,0
2.33256,230,55,0
2.33256,240,35,0
2.33256,250,25,0
2.33256,260,28,0
2.33256,270,29,0
2.33256,280,59,0
2.33256,290,55,1
2.33256,300,30,2
2.33256,310,39,5
2.33256,320,38,1
2.33256,330,34,0
2.33256,340,22,1
2.33256,350,35,2
2.33256,360,37,4
2.33256,370,32,1
2.33256,380,36,2
2.33256,390,37,0
2.33256,400,37,1
2.33256,410,28,2
2.33256,420,39,3
2.33256,430,38,3
2.33256,440,35,3
2.33256,450,43,6
2.33256,460,30,7
2.33256,470,28,2
2.33256,480,31,4
2.33256,490,48,9
2.33256,500,50,8
2.33256,510,37,9
2.33256,520,22,3
2.33256,530,20,2
2.33256,540,23,6
2.33256,550,28,5
2.33256,560,26,4
2.33256,570,29,13
2.33256,580,13,14
2.33256,590,17,4
2.33256,600,11,2
2.33256,610,12,4
2.33256,620,16,4
2.33256,630,19,2
2.33256,640,31,6
2.33256,650,20,3
2.33256,660,24,6
2.33256,670,27,3
2.33256,680,17,3
2.33256,690,19,8
2.33256,700,10,7
2.33256,710,16,4
2.33256,720,16,5
2.33256,730,16,6
2.33256,740,8,5
2.33256,750,9,8
2.33256,760,19,16
2.33256,770,14,7
2.33256,780,9,2
2.33256,790,15,11
2.33256,800,15,5
2.33256,810,6,9
2.33256,820,10,8
2.33256,830,13,3
2.33256,840,17,3
2.33256,850,6,4
2.33256,860,8,6
2.33256,870,11,8
2.33256,880,13,5
2.33256,890,13,5
2.33256,900,6,4
2.33256,910,10,6
2.33256,920,13,4
2.33256,930,12,5
2.33256,940,4,5
2.33256,950,8,7
2.33256,960,11,14
2.33256,970,5,9
2.33256,980,5,9
2.33256,990,4,8
2.48543,0,0,0
2.48543,10,0,0
2.48543,20,0,0
2.48543,30,0,0
2.48543,40,0,0
2.48543,50,0,0
2.48543,60,0,0
2.48543,70,22,0
2.48543,80,46,0
2.48543,90,32,0
2.48543,100,42,0
2.48543,110,15,0
2.48543,120,19,0
2.48543,130,27,0
2.48543,140,40,0
2.48543,150,34,0
2.48543,160,35,0
2.48543,170,23,0
2.48543,180,24,0
2.48543,190,37,0
2.48543,200,38,0
2.48543,210,46,0
2.48543,220,42,0
2.48543,230,55,0
2.48543,240,31,0
2.48543,250,25,0
2.48543,260,42,0
2.48543,270,33,0
2.48543,280,67,2
2.48543,290,47,1
2.48543,300,37,2
2.48543,310,29,0
2.48543,320,23,2
2.48543,330,35,2
2.48543,340,17,2
2.48543,350,34,1
2.48543,360,42,5
2.48543,370,43,2
2.48543,380,42,6
2.48543,390,45,1
2.48543,400,31,3
2.48543,410,29,0
2.48543,420,50,3
2.48543,430,39,2
2.48543,440,32,1
2.48543,450,25,4
2.48543,460,19,4
2.48543,470,33,2
2.48543,480,30,1
2.48543,490,42,10
2.48543,500,39,6
2.48543,510,43,5
2.48543,520,35,3
2.48543,530,21,3
2.48543,540,25,5
2.48543,550,24,6
2.48543,560,17,4
2.48543,570,14,15
2.48543,580,20,15
2.48543,590,19,4
2.48543,600,14,1
2.48543,610,12,4
2.48543,620,15,1
2.48543,630,18,0
2.48543,640,28,9
2.48543,650,22,5
2.48543,660,22,9
2.48543,670,27,3
2.48543,680,20,5
2.48543,690,26,6
2.48543,700,20,5
2.48543,710,14,1
2.48543,720,14,9
2.48543,730,13,10
2.48543,740,16,9
2.48543,750,19,8
2.48543,760,22,10
2.48543,770,16,17
2.48543,780,12,1
2.48543,790,8,10
2.48543,800,18,7
2.48543,810,6,8
2.48543,820,13,8
2.48543,830,10,5
2.48543,840,12,5
2.48543,850,10,2
2.48543,860,11,6
2.48543,870,11,4
2.48543,880,7,6
2.48543,890,12,11
2.48543,900,8,6
2.48543,910,14,5
2.48543,920,9,2
2.48543,930,11,6
2.48543,940,15,12
2.48543,950,15,9
2.48543,960,8,9
2.48543,970,5,15
2.48543,980,3,9
2.48543,990,4,10
2.64831,0,0,0
2.64831,10,0,0
2.64831,20,0,0
2.64831,30,0,0
2.64831,40,0,0
2.64831,50,0,0
2.64831,60,0,0
2.64831,70,23,0
2.64831,80,46,0
2.64831,90,39,0
2.64831,100,30,0
2.64831,110,30,0
2.64831,120,24,0
2.64831,130,33,0
2.64831,140,36,0
2.64831,150,32,0
2.64831,160,44,0
2.64831,170,33,0
2.64831,180,33,0
2.64831,190,41,0
2.64831,200,44,0
2.64831,210,29,0
2.64831,220,43,0
2.64831,230,60,0
2.64831,240,29,0
2.64831,250,18,0
2.64831,260,30,0
2.64831,270,30,0
2.64831,280,47,1
2.64831,290,52,0
2.64831,300,35,0
2.64831,310,31,4
2.64831,320,26,2
2.64831,330,41,4
2.64831,340,18,0
2.64831,350,36,2
2.64831,360,44,2
2.64831,370,31,1
2.64831,380,39,10
2.64831,390,36,2
2.64831,400,35,0
2.64831,410,32,3
2.64831,420,40,6
2.64831,430,38,0
2.64831,440,35,1
2.64831,450,32,7
2.64831,460,15,5
2.64831,470,37,2
2.64831,480,26,5
2.64831,490,45,8
2.64831,500,50,7
2.64831,510,35,5
2.64831,520,41,4
2.64831,530,17,1
2.64831,540,29,4
2.64831,550,30,9
2.64831,560,15,3
2.64831,570,16,17
2.64831,580,14,10
2.64831,590,14,2
2.64831,600,15,1
2.64831,610,10,3
2.64831,620,17,2
2.64831,630,16,8
2.64831,640,29,5
2.64831,650,21,7
2.64831,660,11,6
2.64831,670,22,4
2.64831,680,15,5
2.64831,690,17,4
2.64831,700,23,7
2.64831,710,20,7
2.64831,720,17,10
2.64831,730,16,16
2.64831,740,19,5
2.64831,750,20,12
2.64831,760,34,18
2.64831,770,16,9
2.64831,780,9,0
2.64831,790,8,11
2.64831,800,13,3
2.64831,810,9,4
2.64831,820,13,9
2.64831,830,13,4
2.64831,840,9,3
2.64831,850,16,6
2.64831,860,11,5
2.64831,870,6,6
2.64831,880,5,2
2.64831,890,13,6
2.64831,900,13,3
2.64831,910,6,10
2.64831,920,14,2
2.64831,930,7,8
2.64831,940,7,17
2.64831,950,13,10
2.64831,960,6,11
2.64831,970,7,5
2.64831,980,5,7
2.64831,990,4,7
2.82187,0,0,0
2.82187,10,0,0
2.82187,20,0,0
2.82187,30,0,0
2.82187,40,0,0
2.82187,50,0,0
2.82187,60,0,0
2.82187,70,30,0
2.82187,80,66,0
2.82187,90,39,0
2.82187,100,33,0
2.82187,110,19,0
2.82187,120,25,0
2.82187,130,25,0
2.82187,140,27,0
2.82187,150,26,0
2.82187,160,44,0
2.82187,170,17,0
2.82187,180,29,0
2.82187,190,48,0
2.82187,200,46,0
2.82187,210,42,0
2.82187,220,45,0
2.82187,230,51,0
2.82187,240,29,0
2.82187,250,17,0
2.82187,260,49,0
2.82187,270,34,0
2.82187,280,54,5
2.82187,290,56,0
2.82187,300,36,3
2.82187,310,32,7
2.82187,320,38,3
2.82187,330,28,0
2.82187,340,23,1
2.82187,350,23,4
2.82187,360,49,7
2.82187,370,22,4
2.82187,380,42,4
2.82187,390,35,3
2.82187,400,34,0
2.82187,410,28,2
2.82187,420,34,4
2.82187,430,47,3
2.82187,440,24,1
2.82187,450,45,8
2.82187,460,20,9
2.82187,470,43,1
2.82187,480,42,2
2.82187,490,28,5
2.82187,500,43,8
2.82187,510,44,4
2.82187,520,35,3
2.82187,530,22,4
2.82187,540,33,8
2.82187,550,22,5
2.82187,560,15,1
2.82187,570,26,10
2.82187,580,20,15
2.82187,590,25,4
2.82187,600,11,3
2.82187,610,11,5
2.82187,620,20,5
2.82187,630,20,2
2.82187,640,29,3
2.82187,650,21,6
2.82187,660,19,11
2.82187,670,13,4
2.82187,680,26,8
2.82187,690,13,3
2.82187,700,13,5
2.82187,710,25,3
2.82187,720,16,16
2.82187,730,15,7
2.82187,740,17,4
2.82187,750,26,9
2.82187,760,30,11
2.82187,770,20,8
2.82187,780,13,1
2.82187,790,13,12
2.82187,800,13,2
2.82187,810,6,2
2.82187,820,12,7
2.82187,830,16,3
2.82187,840,8,1
2.82187,850,8,6
2.82187,860,13,6
2.82187,870,19,3
2.82187,880,4,4
2.82187,890,15,7
2.82187,900,10,8
2.82187,910,11,7
2.82187,920,7,3
2.82187,930,6,6
2.82187,940,13,8
2.82187,950,11,7
2.82187,960,6,12
2.82187,970,5,5
2.82187,980,4,8
2.82187,990,3,6
3.0068,0,0,0
3.0068,10,0,0
3.0068,20,0,0
3.0068,30,0,0
3.0068,40,0,0
3.0068,50,0,0
3.0068,60,0,0
3.0068,70,28,0
3.0068,80,47,0
3.0068,90,37,0
3.0068,100,25,0
3.0068,110,19,0
3.0068,120,12,0
3.0068,130,24,0
3.0068,140,42,0
3.0068,150,32,0
3.0068,160,32,0
3.0068,170,19,0
3.0068,180,25,0
3.0068,190,28,0
3.0068,200,50,0
3.0068,210,41,0
3.0068,220,43,0
3.0068,230,53,0
3.0068,240,37,0
3.0068,250,28,0
3.0068,260,36,0
3.0068,270,41,0
3.0068,280,56,5
3.0068,290,54,0
3.0068,300,38,4
3.0068,310,24,1
3.0068,320,31,0
3.0068,330,32,6
3.0068,340,28,0
3.0068,350,32,1
3.0068,360,50,3
3.0068,370,25,1
3.0068,380,29,3
3.0068,390,31,1
3.0068,400,29,0
3.0068,410,44,3
3.0068,420,39,6
3.0068,430,42,1
3.0068,440,28,2
3.0068,450,33,3
3.0068,460,24,3
3.0068,470,43,3
3.0068,480,30,7
3.0068,490,41,3
3.0068,500,43,6
3.0068,510,42,9
3.0068,520,34,1
3.0068,530,21,4
3.0068,540,28,8
3.0068,550,20,5
3.0068,560,18,4
3.0068,570,16,17
3.0068,580,18,6
3.0068,590,22,4
3.0068,600,13,1
3.0068,610,14,3
3.0068,620,16,2
3.0068,630,13,7
3.0068,640,25,5
3.0068,650,27,7
3.0068,660,18,8
3.0068,670,24,5
3.0068,680,16,8
3.0068,690,14,3
3.0068,700,27,2
3.0068,710,12,10
3.0068,720,24,3
3.0068,730,17,10
3.0068,740,10,6
3.0068,750,24,15
3.0068,760,27,16
3.0068,770,22,8
3.0068,780,7,3
3.0068,790,13,8
3.0068,800,10,4
3.0068,810,10,5
3.0068,820,9,9
3.0068,830,23,0
3.0068,840,9,3
3.0068,850,11,7
3.0068,860,16,6
3.0068,870,14,4
3.0068,880,9,9
3.0068,890,12,8
3.0068,900,7,6
3.0068,910,11,4
3.0068,920,6,2
3.0068,930,12,3
3.0068,940,8,9
3.0068,950,13,6
3.0068,960,7,14
3.0068,970,8,7
3.0068,980,1,9
3.0068,990,6,5
3.20385,0,0,0
3.20385,10,0,0
3.20385,20,0,0
3.20385,30,0,0
3.20385,40,0,0
3.20385,50,0,0
3.20385,60,0,0
3.20385,70,21,0
3.20385,80,63,0
3.20385,90,30,0
3.20385,100,25,0
3.20385,110,25,0
3.20385,120,16,0
3.20385,130,34,0
3.20385,140,38,0
3.20385,150,30,0
3.20385,160,38,0
3.20385,170,25,0
3.20385,180,18,0
3.20385,190,31,0
3.20385,200,45,0
3.20385,210,37,0
3.20385,220,33,0
3.20385,230,52,0
3.20385,240,32,0
3.20385,250,25,0
3.20385,260,36,0
3.20385,270,41,0
3.20385,280,51,3
3.20385,290,49,0
3.20385,300,29,2
3.20385,310,27,2
3.20385,320,40,2
3.20385,330,38,3
3.20385,340,28,2
3.20385,350,30,3
3.20385,360,45,2
3.20385,370,34,1
3.20385,380,33,5
3.20385,390,31,3
3.20385,400,31,2
3.20385,410,39,1
3.20385,420,33,4
3.20385,430,45,3
3.20385,440,23,3
3.20385,450,40,6
3.20385,460,21,8
3.20385,470,29,1
3.20385,480,35,2
3.20385,490,39,5
3.20385,500,50,3
3.20385,510,38,9
3.20385,520,29,4
3.20385,530,17,5
3.20385,540,18,8
3.20385,550,21,4
3.20385,560,22,5
3.20385,570,21,16
3.20385,580,19,25
3.20385,590,26,1
3.20385,600,14,3
3.20385,610,13,1
3.20385,620,20,2
3.20385,630,13,6
3.20385,640,29,5
3.20385,650,20,3
3.20385,660,20,10
3.20385,670,26,8
3.20385,680,21,11
3.20385,690,21,5
3.20385,700,23,7
3.20385,710,19,6
3.20385,720,20,14
3.20385,730,14,8
3.20385,740,13,5
3.20385,750,18,7
3.20385,760,15,12
3.20385,770,14,3
3.20385,780,18,1
3.20385,790,11,11
3.20385,800,8,13
3.20385,810,10,1
3.20385,820,6,11
3.20385,830,17,1
3.20385,840,8,2
3.20385,850,10,9
3.20385,860,12,7
3.20385,870,11,5
3.20385,880,6,11
3.20385,890,16,6
3.20385,900,10,4
3.20385,910,15,8
3.20385,920,10,5
3.20385,930,11,6
3.20385,940,9,5
3.20385,950,12,12
3.20385,960,7,7
3.20385,970,5,12
3.20385,980,2,13
3.20385,990,1,7
3.41382,0,0,0
3.41382,10,0,0
3.41382,20,0,0
3.41382,30,0,0
3.41382,40,0,0
3.41382,50,0,0
3.41382,60,0,0
3.41382,70,23,0
3.41382,80,66,0
3.41382,90,41,0
3.41382,100,36,0
3.41382,110,22,0
3.41382,120,25,0
3.41382,130,40,0
3.41382,140,34,0
3.41382,150,27,0
3.41382,160,43,0
3.41382,170,27,0
3.41382,180,26,0
3.41382,190,49,0
3.41382,200,38,0
3.41382,210,29,0
3.41382,220,57,0
3.41382,230,55,0
3.41382,240,26,0
3.41382,250,19,0
3.41382,260,44,0
3.41382,270,40,0
3.41382,280,56,1
3.41382,290,53,0
3.41382,300,37,4
3.41382,310,25,4
3.41382,320,40,1
3.41382,330,35,3
3.41382,340,29,0
3.41382,350,30,3
3.41382,360,51,2
3.41382,370,31,2
3.41382,380,30,9
3.41382,390,51,2
3.41382,400,35,2
3.41382,410,42,2
3.41382,420,35,1
3.41382,430,35,2
3.41382,440,38,1
3.41382,450,41,3
3.41382,460,24,2
3.41382,470,24,2
3.41382,480,39,1
3.41382,490,42,4
3.41382,500,35,7
3.41382,510,38,5
3.41382,520,35,3
3.41382,530,20,1
3.41382,540,39,11
3.41382,550,20,7
3.41382,560,12,6
3.41382,570,19,17
3.41382,580,11,10
3.41382,590,25,4
3.41382,600,12,7
3.41382,610,10,4
3.41382,620,13,2
3.41382,630,12,8
3.41382,640,30,5
3.41382,650,30,6
3.41382,660,18,2
3.41382,670,22,8
3.41382,680,13,3
3.41382,690,20,3
3.41382,700,20,4
3.41382,710,20,3
3.41382,720,14,9
3.41382,730,17,10
3.41382,740,14,7
3.41382,750,17,4
3.41382,760,22,14
3.41382,770,21,8
3.41382,780,8,2
3.41382,790,9,13
3.41382,800,11,2
3.41382,810,4,3
3.41382,820,18,8
3.41382,830,12,4
3.41382,840,9,2
3.41382,850,10,7
3.41382,860,10,6
3.41382,870,12,7
3.41382,880,7,8
3.41382,890,9,6
3.41382,900,7,14
3.41382,910,5,8
3.41382,920,9,6
3.41382,930,10,6
3.41382,940,15,9
3.41382,950,11,8
3.41382,960,7,7
3.41382,970,8,10
3.41382,980,3,11
3.41382,990,2,5
3.63755,0,0,0
3.63755,10,0,0
3.63755,20,0,0
3.63755,30,0,0
3.63755,40,0,0
3.63755,50,0,0
3.63755,60,0,0
3.63755,70,38,0
3.63755,80,32,0
3.63755,90,42,0
3.63755,100,24,0
3.63755,110,31,0
3.63755,120,16,0
3.63755,130,33,0
3.63755,140,37,0
3.63755,150,29,0
3.63755,160,33,0
3.63755,170,27,0
3.63755,180,29,0
3.63755,190,41,0
3.63755,200,32,0
3.63755,210,35,0
3.63755,220,44,0
3.63755,230,49,0
3.63755,240,25,0
3.63755,250,25,0
3.63755,260,43,0
3.63755,270,30,0
3.63755,280,46,0
3.63755,290,57,0
3.63755,300,34,3
3.63755,310,33,4
3.63755,320,33,1
3.63755,330,24,2
3.63755,340,18,0
3.63755,350,34,0
3.63755,360,54,10
3.63755,370,30,1
3.63755,380,32,3
3.63755,390,35,1
3.63755,400,36,2
3.63755,410,44,2
3.63755,420,26,4
3.63755,430,43,0
3.63755,440,35,2
3.63755,450,39,5
3.63755,460,23,5
3.63755,470,34,3
3.63755,480,40,2
3.63755,490,39,7
3.63755,500,68,7
3.63755,510,45,8
3.63755,520,32,6
3.63755,530,15,2
3.63755,540,31,5
3.63755,550,26,8
3.63755,560,23,2
3.63755,570,15,15
3.63755,580,23,9
3.63755,590,30,4
3.63755,600,12,2
3.63755,610,14,1
3.63755,620,14,2
3.63755,630,24,6
3.63755,640,24,3
3.63755,650,30,11
3.63755,660,23,4
3.63755,670,25,8
3.63755,680,31,1
3.63755,690,18,8
3.63755,700,17,3
3.63755,710,20,6
3.63755,720,24,7
3.63755,730,11,4
3.63755,740,12,9
3.63755,750,16,15
3.63755,760,41,8
3.63755,770,13,5
3.63755,780,7,1
3.63755,790,15,8
3.63755,800,7,7
3.63755,810,7,4
3.63755,820,14,4
3.63755,830,20,4
3.63755,840,10,3
3.63755,850,7,5
3.63755,860,9,4
3.63755,870,12,5
3.63755,880,5,8
3.63755,890,10,8
3.63755,900,5,8
3.63755,910,7,8
3.63755,920,8,2
3.63755,930,13,4
3.63755,940,17,12
3.63755,950,8,7
3.63755,960,3,5
3.63755,970,5,10
3.63755,980,2,9
3.63755,990,3,15
3.87593,0,0,0
3.87593,10,0,0
3.87593,20,0,0
3.87593,30,0,0
3.87593,40,0,0
3.87593,50,0,0
3.87593,60,0,0
3.87593,70,26,0
3.87593,80,50,0
3.87593,90,36,0
3.87593,100,43,0
3.87593,110,22,0
3.87593,120,31,0
3.87593,130,30,0
3.87593,140,44,0
3.87593,150,24,0
3.87593,160,48,0
3.87593,170,24,0
3.87593,180,28,0
3.87593,190,39,0
3.87593,200,38,0
3.87593,210,34,0
3.87593,220,40,0
3.87593,230,61,0
3.87593,240,37,0
3.87593,250,20,0
3.87593,260,30,0
3.87593,270,43,0
3.87593,280,56,0
3.87593,290,67,0
3.87593,300,19,3
3.87593,310,34,5
3.87593,320,36,4
3.87593,330,23,5
3.87593,340,21,0
3.87593,350,28,2
3.87593,360,59,7
3.87593,370,36,1
3.87593,380,32,7
3.87593,390,24,4
3.87593,400,35,2
3.87593,410,29,2
3.87593,420,32,3
3.87593,430,43,3
3.87593,440,24,0
3.87593,450,49,7
3.87593,460,19,8
3.87593,470,33,2
3.87593,480,31,6
3.87593,490,45,3
3.87593,500,58,4
3.87593,510,41,7
3.87593,520,24,0
3.87593,530,22,1
3.87593,540,25,10
3.87593,550,18,6
3.87593,560,14,3
3.87593,570,21,13
3.87593,580,15,10
3.87593,590,26,2
3.87593,600,8,7
3.87593,610,11,3
3.87593,620,21,4
3.87593,630,16,6
3.87593,640,18,4
3.87593,650,22,7
3.87593,660,25,8
3.87593,670,22,6
3.87593,680,27,3
3.87593,690,20,3
3.87593,700,17,4
3.87593,710,28,1
3.87593,720,28,10
3.87593,730,7,7
3.87593,740,17,4
3.87593,750,22,8
3.87593,760,30,11
3.87593,770,20,7
3.87593,780,4,1
3.87593,790,15,10
3.87593,800,9,5
3.87593,810,9,1
3.87593,820,13,12
3.87593,830,17,5
3.87593,840,9,1
3.87593,850,8,7
3.87593,860,16,9
3.87593,870,19,10
3.87593,880,10,4
3.87593,890,10,13
3.87593,900,17,3
3.87593,910,14,8
3.87593,920,9,3
3.87593,930,8,1
3.87593,940,7,6
3.87593,950,7,10
3.87593,960,7,10
3.87593,970,5,8
3.87593,980,4,8
3.87593,990,6,7
4.12995,0,0,0
4.12995,10,0,0
4.12995,20,0,0
4.12995,30,0,0
4.12995,40,0,0
4.12995,50,0,0
4.12995,60,0,0
4.12995,70,43,0
4.12995,80,41,0
4.12995,90,30,0
4.12995,100,19,0
4.12995,110,25,0
4.12995,120,19,0
4.12995,130,25,0
4.12995,140,39,0
4.12995,150,19,0
4.12995,160,34,0
4.12995,170,19,0
4.12995,180,32,0
4.12995,190,40,0
4.12995,200,37,0
4.12995,210,53,0
4.12995,220,48,0
4.12995,230,43,0
4.12995,240,29,0
4.12995,250,27,0
4.12995,260,28,0
4.12995,270,29,0
4.12995,280,48,1
4.12995,290,41,0
4.12995,300,34,8
4.12995,310,25,4
4.12995,320,31,1
4.12995,330,39,4
4.12995,340,21,0
4.12995,350,26,2
4.12995,360,55,7
4.12995,370,27,6
4.12995,380,29,8
4.12995,390,30,2
4.12995,400,29,0
4.12995,410,44,4
4.12995,420,38,5
4.12995,430,38,3
4.12995,440,41,0
4.12995,450,45,4
4.12995,460,25,6
4.12995,470,35,0
4.12995,480,28,2
4.12995,490,52,4
4.12995,500,35,3
4.12995,510,37,6
4.12995,520,27,2
4.12995,530,20,7
4.12995,540,29,3
4.12995,550,14,7
4.12995,560,19,2
4.12995,570,20,18
4.12995,580,8,16
4.12995,590,23,4
4.12995,600,15,5
4.12995,610,10,3
4.12995,620,21,2
4.12995,630,11,5
4.12995,640,28,2
4.12995,650,18,10
4.12995,660,15,5
4.12995,670,14,5
4.12995,680,16,3
4.12995,690,20,2
4.12995,700,17,3
4.12995,710,28,4
4.12995,720,19,5
4.12995,730,12,10
4.12995,740,13,5
4.12995,750,22,10
4.12995,760,30,11
4.12995,770,9,4
4.12995,780,12,1
4.12995,790,14,7
4.12995,800,9,7
4.12995,810,8,4
4.12995,820,6,5
4.12995,830,11,4
4.12995,840,12,5
4.12995,850,12,4
4.12995,860,8,7
4.12995,870,11,4
4.12995,880,11,12
4.12995,890,6,6
4.12995,900,9,8
4.12995,910,9,7
4.12995,920,10,3
4.12995,930,8,6
4.12995,940,13,9
4.12995,950,9,7
4.12995,960,5,5
4.12995,970,5,3
4.12995,980,2,5
4.12995,990,3,8
4.4006,0,0,0
4.4006,10,0,0
4.4006,20,0,0
4.4006,30,0,0
4.4006,40,0,0
4.4006,50,0,0
4.4006,60,0,0
4.4006,70,47,0
4.4006,80,51,0
4.4006,90,49,0
4.4006,100,28,0
4.4006,110,25,0
4.4006,120,16,0
4.4006,130,25,0
4.4006,140,37,0
4.4006,150,33,0
4.4006,160,33,0
4.4006,170,15,0
4.4006,180,35,0
4.4006,190,34,0
4.4006,200,44,0
4.4006,210,47,0
4.4006,220,58,0
4.4006,230,47,0
4.4006,240,36,0
4.4006,250,20,0
4.4006,260,34,0
4.4006,270,44,0
4.4006,280,49,1
4.4006,290,55,1
4.4006,300,32,4
4.4006,310,26,6
4.4006,320,44,1
4.4006,330,42,0
4.4006,340,20,1
4.4006,350,27,1
4.4006,360,51,9
4.4006,370,25,6
4.4006,380,31,8
4.4006,390,35,1
4.4006,400,26,0
4.4006,410,36,2
4.4006,420,31,4
4.4006,430,39,3
4.4006,440,22,1
4.4006,450,42,6
4.4006,460,12,6
4.4006,470,31,5
4.4006,480,30,5
4.4006,490,32,3
4.4006,500,45,4
4.4006,510,32,11
4.4006,520,26,4
4.4006,530,25,7
4.4006,540,18,5
4.4006,550,17,2
4.4006,560,18,5
4.4006,570,19,15
4.4006,580,18,13
4.4006,590,21,7
4.4006,600,7,5
4.4006,610,11,2
4.4006,620,32,2
4.4006,630,14,2
4.4006,640,28,0
4.4006,650,24,5
4.4006,660,17,3
4.4006,670,17,5
4.4006,680,16,3
4.4006,690,27,9
4.4006,700,15,8
4.4006,710,21,5
4.4006,720,19,6
4.4006,730,20,4
4.4006,740,15,5
4.4006,750,17,11
4.4006,760,39,16
4.4006,770,10,10
4.4006,780,10,2
4.4006,790,10,4
4.4006,800,8,3
4.4006,810,6,5
4.4006,820,9,8
4.4006,830,19,0
4.4006,840,8,2
4.4006,850,9,6
4.4006,860,7,5
4.4006,870,14,8
4.4006,880,14,6
4.4006,890,20,12
4.4006,900,9,5
4.4006,910,9,8
4.4006,920,11,2
4.4006,930,11,5
4.4006,940,8,7
4.4006,950,11,12
4.4006,960,5,14
4.4006,970,4,9
4.4006,980,5,7
4.4006,990,5,8
4.689,0,0,0
4.689,10,0,0
4.689,20,0,0
4.689,30,0,0
4.689,40,0,0
4.689,50,0,0
4.689,60,0,0
4.689,70,40,0
4.689,80,43,0
4.689,90,32,0
4.689,100,18,0
4.689,110,17,0
4.689,120,29,0
4.689,130,30,0
4.689,140,39,0
4.689,150,24,0
4.689,160,32,0
4.689,170,13,0
4.689,180,14,0
4.689,190,45,0
4.689,200,25,0
4.689,210,46,0
4.689,220,45,0
4.689,230,47,0
4.689,240,39,0
4.689,250,19,0
4.689,260,29,0
4.689,270,41,0
4.689,280,55,3
4.689,290,38,2
4.689,300,22,3
4.689,310,36,1
4.689,320,39,3
4.689,330,37,4
4.689,340,20,0
4.689,350,33,3
4.689,360,53,5
4.689,370,35,2
4.689,380,33,6
4.689,390,32,0
4.689,400,20,2
4.689,410,35,3
4.689,420,27,5
4.689,430,57,2
4.689,440,22,0
4.689,450,40,6
4.689,460,21,6
4.689,470,32,2
4.689,480,35,6
4.689,490,40,4
4.689,500,40,7
4.689,510,58,5
4.689,520,39,1
4.689,530,29,2
4.689,540,23,3
4.689,550,29,6
4.689,560,18,4
4.689,570,17,13
4.689,580,13,14
4.689,590,14,2
4.689,600,11,1
4.689,610,13,1
4.689,620,18,5
4.689,630,16,4
4.689,640,28,5
4.689,650,20,8
4.689,660,22,3
4.689,670,22,9
4.689,680,19,5
4.689,690,17,6
4.689,700,14,1
4.689,710,25,5
4.689,720,8,3
4.689,730,17,8
4.689,740,13,8
4.689,750,27,12
4.689,760,33,16
4.689,770,14,7
4.689,780,8,1
4.689,790,21,10
4.689,800,10,7
4.689,810,14,4
4.689,820,13,7
4.689,830,11,3
4.689,840,13,2
4.689,850,19,1
4.689,860,12,10
4.689,870,11,5
4.689,880,4,7
4.689,890,8,7
4.689,900,11,7
4.689,910,8,3
4.689,920,12,4
4.689,930,14,12
4.689,940,18,4
4.689,950,12,8
4.689,960,5,8
4.689,970,5,4
4.689,980,5,7
4.689,990,1,5
4.99629,0,0,0
4.99629,10,0,0
4.99629,20,0,0
4.99629,30,0,0
4.99629,40,0,0
4.99629,50,1,0
4.99629,60,0,0
4.99629,70,33,0
4.99629,80,51,0
4.99629,90,26,0
4.99629,100,37,0
4.99629,110,18,0
4.99629,120,25,0
4.99629,130,34,0
4.99629,140,35,0
4.99629,150,32,0
4.99629,160,33,0
4.99629,170,25,0
4.99629,180,30,0
4.99629,190,38,0
4.99629,200,48,0
4.99629,210,32,0
4.99629,220,44,0
4.99629,230,51,0
4.99629,240,36,0
4.99629,250,30,0
4.99629,260,23,0
4.99629,270,37,1
4.99629,280,52,1
4.99629,290,64,1
4.99629,300,32,4
4.99629,310,30,3
4.99629,320,47,5
4.99629,330,37,0
4.99629,340,23,2
4.99629,350,18,0
4.99629,360,50,5
4.99629,370,42,1
4.99629,380,41,3
4.99629,390,41,0
4.99629,400,34,3
4.99629,410,35,5
4.99629,420,36,2
4.99629,430,37,7
4.99629,440,30,0
4.99629,450,42,4
4.99629,460,28,7
4.99629,470,21,1
4.99629,480,35,1
4.99629,490,41,4
4.99629,500,45,5
4.99629,510,29,8
4.99629,520,34,1
4.99629,530,22,5
4.99629,540,25,5
4.99629,550,16,5
